identifier,title,description,keywords,issued,modified,publisherName,fn,hasEmail,accessLevel,title1,format1,mediaType1,accessURL1,title2,format2,mediaType2,accessURL2,title3,format3,mediaType3,downloadURL3,title4,format4,mediaType4,downloadURL4,title5,format5,mediaType5,downloadURL5,title6,format6,mediaType6,downloadURL6,landingPage,webService,license,spatial,theme 
http://ogrip-geohio.opendata.arcgis.com/datasets/b34ef1425e9f48c68c73c5f5820226e8_1,Gallia Intersections LBRS,"The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/gal_intrscts.xml"" target=""_blank"">View Full Metadata</a>","['Gallia', 'Intersections', 'Trans', 'Transportation', 'LBRS', 'Ohio', 'Gallia County']",2015-01-06T18:56:13.000Z,2017-03-17T19:52:21.120Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/b34ef1425e9f48c68c73c5f5820226e8_1,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Gallia_LBRS/FeatureServer/1,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/b34ef1425e9f48c68c73c5f5820226e8_1.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/b34ef1425e9f48c68c73c5f5820226e8_1.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/b34ef1425e9f48c68c73c5f5820226e8_1.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/b34ef1425e9f48c68c73c5f5820226e8_1.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/b34ef1425e9f48c68c73c5f5820226e8_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Gallia_LBRS/FeatureServer/1,https://hub.arcgis.com/api/v2/datasets/b34ef1425e9f48c68c73c5f5820226e8_1/license,"-82.5883,38.5524,-82.0879,39.0455",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/54c1bf81c8c34349bd0831d4430d80d3_2,Gallia Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/gal_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Gallia', 'Ohio', 'Landmarks', 'Trans', 'Transportation', 'Gallia County']",2015-01-06T18:57:48.000Z,2017-03-17T19:36:59.910Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/54c1bf81c8c34349bd0831d4430d80d3_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Gallia_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/54c1bf81c8c34349bd0831d4430d80d3_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/54c1bf81c8c34349bd0831d4430d80d3_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/54c1bf81c8c34349bd0831d4430d80d3_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/54c1bf81c8c34349bd0831d4430d80d3_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/54c1bf81c8c34349bd0831d4430d80d3_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Gallia_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/54c1bf81c8c34349bd0831d4430d80d3_2/license,"-82.5638,38.5851,-82.0984,39.0222",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/a6cee2c5ee7742a5840e0fc1b1536830_4,Clinton Centerlines LBRS,"The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/cli_cl.xml"" target=""_blank"">View Full Metadata</a>","['Clinton', 'Centerlines', 'LBRS', 'Ohio', 'Trans', 'Transportation']",2014-12-31T16:02:32.000Z,2017-03-17T19:27:18.973Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/a6cee2c5ee7742a5840e0fc1b1536830_4,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Clinton_LBRS/FeatureServer/4,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/a6cee2c5ee7742a5840e0fc1b1536830_4.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/a6cee2c5ee7742a5840e0fc1b1536830_4.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/a6cee2c5ee7742a5840e0fc1b1536830_4.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/a6cee2c5ee7742a5840e0fc1b1536830_4.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/a6cee2c5ee7742a5840e0fc1b1536830_4,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Clinton_LBRS/FeatureServer/4,https://hub.arcgis.com/api/v2/datasets/a6cee2c5ee7742a5840e0fc1b1536830_4/license,"-84.0872,39.2143,-83.5573,39.5867",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/791dd5fd3a494a18898f34890e807ffd_3,Paulding Rail Crossings LBRS,"The State of Ohio Location Based Response System railroads depict the railroads along public and private roads within participating Ohio Counties. Rail data was developed from data collected by field observation of existing address locations at the time of collection.<a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/pau_rlxing.xml"" target=""_blank"">View Full Metadata</a>","['Paulding', 'LBRS', 'Rail', 'Ohio', 'Rail Crossings', 'Trans', 'Transportation', 'Paulding County']",2015-01-29T18:38:31.000Z,2017-03-17T19:26:48.562Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/791dd5fd3a494a18898f34890e807ffd_3,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Paulding_LBRS/FeatureServer/3,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/791dd5fd3a494a18898f34890e807ffd_3.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/791dd5fd3a494a18898f34890e807ffd_3.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/791dd5fd3a494a18898f34890e807ffd_3.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/791dd5fd3a494a18898f34890e807ffd_3.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/791dd5fd3a494a18898f34890e807ffd_3,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Paulding_LBRS/FeatureServer/3,https://hub.arcgis.com/api/v2/datasets/791dd5fd3a494a18898f34890e807ffd_3/license,"-84.8091,41.0777,-84.3417,41.2553",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/41f8e31efb1640b987c7cb9bf69cc04c_1,Athens Intersections LBRS,"The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection.<a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/ath_intrscts.xml"" target=""_blank"">View Full Metadata</a>","['Athens', 'LBRS', 'Ohio', 'Intersections', 'Trans', 'Transportation', 'Athens County']",2014-12-29T17:15:47.000Z,2017-03-17T19:25:17.258Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/41f8e31efb1640b987c7cb9bf69cc04c_1,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Athens_LBRS/FeatureServer/1,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/41f8e31efb1640b987c7cb9bf69cc04c_1.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/41f8e31efb1640b987c7cb9bf69cc04c_1.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/41f8e31efb1640b987c7cb9bf69cc04c_1.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/41f8e31efb1640b987c7cb9bf69cc04c_1.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/41f8e31efb1640b987c7cb9bf69cc04c_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Athens_LBRS/FeatureServer/1,https://hub.arcgis.com/api/v2/datasets/41f8e31efb1640b987c7cb9bf69cc04c_1/license,"-82.3269,39.141,-81.7033,39.5806",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/da56ed1e27f340468ff6689c34d99f79_2,Fayette Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/fay_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Fayette', 'LBRS', 'Landmarks', 'Ohio', 'Trans', 'Transportation', 'Fayette County']",2015-01-06T15:24:39.000Z,2017-03-17T19:24:46.937Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/da56ed1e27f340468ff6689c34d99f79_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Fayette_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/da56ed1e27f340468ff6689c34d99f79_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/da56ed1e27f340468ff6689c34d99f79_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/da56ed1e27f340468ff6689c34d99f79_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/da56ed1e27f340468ff6689c34d99f79_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/da56ed1e27f340468ff6689c34d99f79_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Fayette_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/da56ed1e27f340468ff6689c34d99f79_2/license,"-83.6651,39.3783,-83.2099,39.7053",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/ce9864bf06ef40dda7bc2253c4d11f71_2,Miami Landmarks LBRS,"The State of Ohio Location Based Response System landmarks depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection.<a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/mia_lndmrks.xml"" target=""_blank"">View Full Metadata</a>","['Miami', 'Ohio', 'LBRS', 'Landmarks', 'Trans', 'Transportation', 'Miami County']",2015-01-20T14:46:04.000Z,2017-03-17T19:22:50.268Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/ce9864bf06ef40dda7bc2253c4d11f71_2,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Miami_LBRS/FeatureServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/ce9864bf06ef40dda7bc2253c4d11f71_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/ce9864bf06ef40dda7bc2253c4d11f71_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/ce9864bf06ef40dda7bc2253c4d11f71_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ce9864bf06ef40dda7bc2253c4d11f71_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ce9864bf06ef40dda7bc2253c4d11f71_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Miami_LBRS/FeatureServer/2,https://hub.arcgis.com/api/v2/datasets/ce9864bf06ef40dda7bc2253c4d11f71_2/license,"-84.4361,39.8806,-84.0215,40.2024",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/311afa2b666d4352b915d3e9197751fa_1,Champaign Intersections LBRS,"The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/chp_intrscts.xml"" target=""_blank"">View Full Metadata</a>","['Champaign', 'Ohio', 'LBRS', 'Intersections', 'Trans', 'Transportation', 'Champaign County']",2014-12-31T15:32:17.000Z,2017-03-17T19:19:48.462Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/311afa2b666d4352b915d3e9197751fa_1,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Champaign_LBRS/FeatureServer/1,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/311afa2b666d4352b915d3e9197751fa_1.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/311afa2b666d4352b915d3e9197751fa_1.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/311afa2b666d4352b915d3e9197751fa_1.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/311afa2b666d4352b915d3e9197751fa_1.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/311afa2b666d4352b915d3e9197751fa_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Champaign_LBRS/FeatureServer/1,https://hub.arcgis.com/api/v2/datasets/311afa2b666d4352b915d3e9197751fa_1/license,"-84.0602,39.9872,-83.4673,40.2831",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/c2348054ebd141a89fa5e4e64c2b0bea_1,Vinton Address Points LBRS,"The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/vin_adds.xml"" target=""_blank"">View Full Metadata</a>","['Vinton', 'Ohio', 'LBRS', 'Trans', 'Transportation', 'Addresses']",2015-01-29T21:50:05.000Z,2017-03-17T19:18:47.837Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/c2348054ebd141a89fa5e4e64c2b0bea_1,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Vinton_LBRS/FeatureServer/1,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/c2348054ebd141a89fa5e4e64c2b0bea_1.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/c2348054ebd141a89fa5e4e64c2b0bea_1.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/c2348054ebd141a89fa5e4e64c2b0bea_1.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/c2348054ebd141a89fa5e4e64c2b0bea_1.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/c2348054ebd141a89fa5e4e64c2b0bea_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Vinton_LBRS/FeatureServer/1,https://hub.arcgis.com/api/v2/datasets/c2348054ebd141a89fa5e4e64c2b0bea_1/license,"-82.7628,39.0294,-82.2602,39.3935",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/28a15fd791eb4e9a873294661f06b513_4,Ross Centerlines LBRS,"The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/ros_cl.xml"" target=""_blank"">View Full Metadata</a>","['Ross', 'Ohio', 'LBRS', 'Centerlines', 'Trans', 'Transportation']",2015-01-29T19:58:29.000Z,2017-03-17T19:05:17.280Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/28a15fd791eb4e9a873294661f06b513_4,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Ross_LBRS/FeatureServer/4,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/28a15fd791eb4e9a873294661f06b513_4.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/28a15fd791eb4e9a873294661f06b513_4.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/28a15fd791eb4e9a873294661f06b513_4.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/28a15fd791eb4e9a873294661f06b513_4.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/28a15fd791eb4e9a873294661f06b513_4,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Ross_LBRS/FeatureServer/4,https://hub.arcgis.com/api/v2/datasets/28a15fd791eb4e9a873294661f06b513_4/license,"-83.4038,39.1361,-82.7202,39.5311",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/750e216780234a4ba9aceda67e5f4de9_0,Hardin Address Points LBRS,"The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/har_adds.xml"" target=""_blank"">View Full Metadata</a>","['Hardin', 'Ohio', 'LBRS', 'Addresses', 'Trans', 'Transportation']",2015-01-09T15:06:09.000Z,2017-03-17T19:04:56.832Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/750e216780234a4ba9aceda67e5f4de9_0,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Hardin_LBRS/FeatureServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/750e216780234a4ba9aceda67e5f4de9_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/750e216780234a4ba9aceda67e5f4de9_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/750e216780234a4ba9aceda67e5f4de9_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/750e216780234a4ba9aceda67e5f4de9_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/750e216780234a4ba9aceda67e5f4de9_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Hardin_LBRS/FeatureServer/0,https://hub.arcgis.com/api/v2/datasets/750e216780234a4ba9aceda67e5f4de9_0/license,"-83.8855,40.5008,-83.4167,40.8244",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/ef1db2a5c21b43af8da54b54b377d784_3,Clark Centerlines LBRS,"The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/cla_cl.xml"" target=""_blank"">View Full Metadata</a>","['Clark', 'Centerlines', 'Ohio', 'LBRS', 'Trans', 'Transportation']",2014-12-31T15:53:06.000Z,2017-03-17T19:04:36.583Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/ef1db2a5c21b43af8da54b54b377d784_3,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Clark_LBRS/FeatureServer/3,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/ef1db2a5c21b43af8da54b54b377d784_3.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/ef1db2a5c21b43af8da54b54b377d784_3.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/ef1db2a5c21b43af8da54b54b377d784_3.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ef1db2a5c21b43af8da54b54b377d784_3.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/ef1db2a5c21b43af8da54b54b377d784_3,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Clark_LBRS/FeatureServer/3,https://hub.arcgis.com/api/v2/datasets/ef1db2a5c21b43af8da54b54b377d784_3/license,"-84.1045,39.7322,-83.4948,40.0526",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/6d0f875842844d9f95813488eccb9247_1,Williams Intersetions LBRS,"The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection.<a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/wil_intrscts.xml"" target=""_blank"">View Full Metadata</a>","['Williams', 'Ohio', 'LBRS', 'Intersections', 'Trans', 'Transportation', 'Williams County']",2015-01-30T13:34:07.000Z,2017-03-17T19:03:56.424Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/6d0f875842844d9f95813488eccb9247_1,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Williams_LBRS/FeatureServer/1,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/6d0f875842844d9f95813488eccb9247_1.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/6d0f875842844d9f95813488eccb9247_1.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/6d0f875842844d9f95813488eccb9247_1.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/6d0f875842844d9f95813488eccb9247_1.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/6d0f875842844d9f95813488eccb9247_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Williams_LBRS/FeatureServer/1,https://hub.arcgis.com/api/v2/datasets/6d0f875842844d9f95813488eccb9247_1/license,"-84.9897,41.4062,-84.317,41.7475",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/3b88d407916e4f8d8e4ce5c58497b8c4_0,Monroe Address Points LBRS,"The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection. <a href=""http://gis3.oit.ohio.gov/ZIPARCHIVES/GEOHIO_METADATA/moe_adds.xml"" target=""_blank"">View Full Metadata</a>","['Monroe', 'Ohio', 'LBRS', 'Addresses', 'Trans', 'Transportation']",2015-01-20T14:52:30.000Z,2017-03-17T19:03:31.292Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/3b88d407916e4f8d8e4ce5c58497b8c4_0,Esri Rest API,Esri REST,application/json,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Monroe_LBRS/FeatureServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/3b88d407916e4f8d8e4ce5c58497b8c4_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/3b88d407916e4f8d8e4ce5c58497b8c4_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/3b88d407916e4f8d8e4ce5c58497b8c4_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/3b88d407916e4f8d8e4ce5c58497b8c4_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/3b88d407916e4f8d8e4ce5c58497b8c4_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Monroe_LBRS/FeatureServer/0,https://hub.arcgis.com/api/v2/datasets/3b88d407916e4f8d8e4ce5c58497b8c4_0/license,"-81.3216,39.5453,-80.8241,39.8691",['geospatial']
