identifier,title,description,issued,modified,landingPage,webService,spatial
http://data1-indygis.opendata.arcgis.com/datasets/96dc62d6e4dd4b2ea0af3474c57648ab,2004 Crooked Creek Retail Market Study,2004 Crooked Creek Retail Market Study,2016-04-28T17:41:15.000Z,2016-04-28T17:42:14.000Z,http://data1-indygis.opendata.arcgis.com/datasets/96dc62d6e4dd4b2ea0af3474c57648ab,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2004-CrookedCreekRetailMarketStudy.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/96dc62d6e4dd4b2ea0af3474c57648ab
http://data1-indygis.opendata.arcgis.com/datasets/3401297b50c4492399057326ae9451db_8,IMPD UCR 2010 Data,"The
 Uniform Crime Report is a program administered by the federal 
government in which crime statistics from across the country are 
reported to the FBI in a uniform manner based on crime definitions 
determined by the FBI. UCR Part 1 crime groups are murder, rape, 
robbery, aggravated assault, burglary, larceny, and vehicle theft.? Additional information? regarding the downloadable files is available in .pdf format.",2016-04-26T17:00:29.000Z,2016-05-05T13:25:45.000Z,http://data1-indygis.opendata.arcgis.com/datasets/3401297b50c4492399057326ae9451db_8,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/8,"-86.333,39.625,-85.932,39.929",http://data1-indygis.opendata.arcgis.com/datasets/3401297b50c4492399057326ae9451db_8
http://data1-indygis.opendata.arcgis.com/datasets/01bf6f1b38144d41902057efdf738227_14,Metered Parking,"Point file representing metered parking locations in Indianapolis, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-17T19:36:39.000Z,2017-07-14T16:51:52.413Z,http://data1-indygis.opendata.arcgis.com/datasets/01bf6f1b38144d41902057efdf738227_14,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/14,"-86.1763,39.7572,-86.141,39.8708",http://data1-indygis.opendata.arcgis.com/datasets/01bf6f1b38144d41902057efdf738227_14
http://data1-indygis.opendata.arcgis.com/datasets/4ea81f3d6a0d4593a31c87f2a06f0c5a_11,Marion County Boundary,"Polygon file containing the Marion County, Indiana boundary.",2015-08-13T16:24:37.000Z,2016-12-06T18:18:34.172Z,http://data1-indygis.opendata.arcgis.com/datasets/4ea81f3d6a0d4593a31c87f2a06f0c5a_11,http://imaps.indy.gov/arcgis/rest/services/OpenData/FeatureServer/11,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/4ea81f3d6a0d4593a31c87f2a06f0c5a_11
http://data1-indygis.opendata.arcgis.com/datasets/a57b0bfd99d04ccd8076801499ea8be6_15,Metered Parking Zones,"Polygon file representing the metered parking zone boundaries in Indianapolis, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-17T20:01:49.000Z,2017-07-14T17:04:26.339Z,http://data1-indygis.opendata.arcgis.com/datasets/a57b0bfd99d04ccd8076801499ea8be6_15,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/15,"-86.1765,39.7565,-86.1407,39.8709",http://data1-indygis.opendata.arcgis.com/datasets/a57b0bfd99d04ccd8076801499ea8be6_15
http://data1-indygis.opendata.arcgis.com/datasets/0cc8278a49ae42689ada7e231f76262f,City of Indianapolis Campaign Finance Reports,City of Indianapolis Campaign Finance Reports,2016-04-27T13:36:06.000Z,2017-07-14T16:32:13.641Z,http://data1-indygis.opendata.arcgis.com/datasets/0cc8278a49ae42689ada7e231f76262f,http://www.indy.gov/eGov/County/Clerk/Election/Candidate_Info/MCEBCampaignFinanceArchive/Candidates/mru.html,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/0cc8278a49ae42689ada7e231f76262f
http://data1-indygis.opendata.arcgis.com/datasets/b6fedb76ff1e48e28c3a285b6ac2a43c,City of Indianapolis DCE Budget Pres FY 2016,City of Indianapolis Department of Code Enforcement (DCE) budget presentation for the 2016 fiscal year.,2016-04-27T14:56:04.000Z,2016-05-04T18:22:44.000Z,http://data1-indygis.opendata.arcgis.com/datasets/b6fedb76ff1e48e28c3a285b6ac2a43c,http://www.indy.gov/eGov/City/DCE/Documents/2015/FINAL DCE Budget Pres FY 2016.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/b6fedb76ff1e48e28c3a285b6ac2a43c
http://data1-indygis.opendata.arcgis.com/datasets/4c173d2d845e453c878e13e39b86316f_15,IMPD Officer Involved Shootings,Indianapolis Metropolitan Police Department (IMPD) officer involved shootings in Indianapolis and Marion County .,2016-11-14T20:04:46.000Z,2017-07-14T17:10:52.759Z,http://data1-indygis.opendata.arcgis.com/datasets/4c173d2d845e453c878e13e39b86316f_15,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/15,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/4c173d2d845e453c878e13e39b86316f_15
http://data1-indygis.opendata.arcgis.com/datasets/252d1d7b87c5439f8c9a759ab8c65cc1_5,Wellhead Protection Areas,"Polygon file depicting wellhead protection areas, although with time of travel, in and just outside the Marion County, Indiana boundaries.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-11-20T20:15:30.000Z,2017-07-14T16:43:31.958Z,http://data1-indygis.opendata.arcgis.com/datasets/252d1d7b87c5439f8c9a759ab8c65cc1_5,http://imaps.indy.gov/arcgis/rest/services/OpenData_Hydro/MapServer/5,"-86.3293,39.6033,-85.9368,39.9423",http://data1-indygis.opendata.arcgis.com/datasets/252d1d7b87c5439f8c9a759ab8c65cc1_5
http://data1-indygis.opendata.arcgis.com/datasets/d35c92520c734b1bb77430b2abd71b99_13,Marion County Lakes,"Polygon file representing the location of lakes in Marion County, Indiana.",2015-08-12T19:51:47.000Z,2016-12-06T18:18:33.936Z,http://data1-indygis.opendata.arcgis.com/datasets/d35c92520c734b1bb77430b2abd71b99_13,http://imaps.indy.gov/arcgis/rest/services/OpenData/FeatureServer/13,"-86.3465,39.6224,-85.9172,39.9415",http://data1-indygis.opendata.arcgis.com/datasets/d35c92520c734b1bb77430b2abd71b99_13
http://data1-indygis.opendata.arcgis.com/datasets/92f8aa3b1b284c28983acf1d7171c9e8,2002 Martindale Brightwood Retail Study,2002 Martindale Brightwood Retail Study,2016-04-29T12:16:19.000Z,2016-04-29T12:16:53.000Z,http://data1-indygis.opendata.arcgis.com/datasets/92f8aa3b1b284c28983acf1d7171c9e8,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2002-MartindaleBrightwoodRetailStudy.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/92f8aa3b1b284c28983acf1d7171c9e8
http://data1-indygis.opendata.arcgis.com/datasets/eddfa657d7994ae39b39be5f5db076d6_7,IMPD UCR 2009 Data,"The
 Uniform Crime Report is a program administered by the federal 
government in which crime statistics from across the country are 
reported to the FBI in a uniform manner based on crime definitions 
determined by the FBI. UCR Part 1 crime groups are murder, rape, 
robbery, aggravated assault, burglary, larceny, and vehicle theft.? Additional information? regarding the downloadable files is available in .pdf format.",2016-04-26T15:52:29.000Z,2017-07-14T17:06:32.887Z,http://data1-indygis.opendata.arcgis.com/datasets/eddfa657d7994ae39b39be5f5db076d6_7,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/7,"-86.331,39.625,-85.941,39.931",http://data1-indygis.opendata.arcgis.com/datasets/eddfa657d7994ae39b39be5f5db076d6_7
http://data1-indygis.opendata.arcgis.com/datasets/ccd639dc4acc4854a3028efd10933d9f_2,Marion County Survey Quarter Sections,Polygon file depicting survey quarter sections as recorded by the Marion County Surveyor's Office.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet),2015-12-07T19:29:02.000Z,2016-06-22T17:51:43.000Z,http://data1-indygis.opendata.arcgis.com/datasets/ccd639dc4acc4854a3028efd10933d9f_2,http://imaps.indy.gov/arcgis/rest/services/OpenData_Survey/FeatureServer/2,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/ccd639dc4acc4854a3028efd10933d9f_2
http://data1-indygis.opendata.arcgis.com/datasets/32c08391d28b418a99a27954e0f2fe1f_7,Airports,"Polygon file representing airports in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-16T20:21:58.000Z,2017-07-14T16:59:22.288Z,http://data1-indygis.opendata.arcgis.com/datasets/32c08391d28b418a99a27954e0f2fe1f_7,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/7,"-86.3277,39.6898,-86.0087,39.8445",http://data1-indygis.opendata.arcgis.com/datasets/32c08391d28b418a99a27954e0f2fe1f_7
http://data1-indygis.opendata.arcgis.com/datasets/71e9ab896aae4adc99f92b7c3a693de5_1,City County Council Districts,"Polygon file representing the City County District boundaries in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-02T19:07:37.000Z,2016-06-21T17:36:52.000Z,http://data1-indygis.opendata.arcgis.com/datasets/71e9ab896aae4adc99f92b7c3a693de5_1,http://imaps.indy.gov/arcgis/rest/services/OpenData_Political/FeatureServer/1,"-86.3292,39.6322,-85.9362,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/71e9ab896aae4adc99f92b7c3a693de5_1
http://data1-indygis.opendata.arcgis.com/datasets/52aeb866b4574dfdb6ef6c7a7019144b,City of Indianapolis Capital Improvement Board Annual Financial Reports,City of Indianapolis Capital Improvement Board comprehensive annual financial reports from 2008 to present.,2016-04-27T15:03:03.000Z,2016-05-04T18:21:36.000Z,http://data1-indygis.opendata.arcgis.com/datasets/52aeb866b4574dfdb6ef6c7a7019144b,http://www.capitalimprovementboard.org/main/financial/,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/52aeb866b4574dfdb6ef6c7a7019144b
http://data1-indygis.opendata.arcgis.com/datasets/69eb7bc538fe4a1eb3ca72700de61bf1,City of Indianapolis Capital Improvement Board Agreements,City of Indianapolis Capital Improvement Board agreements.,2016-04-27T15:21:47.000Z,2016-05-04T18:21:17.000Z,http://data1-indygis.opendata.arcgis.com/datasets/69eb7bc538fe4a1eb3ca72700de61bf1,http://www.capitalimprovementboard.org/main/agreements/,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/69eb7bc538fe4a1eb3ca72700de61bf1
http://data1-indygis.opendata.arcgis.com/datasets/8d10cb86efd9493d8bc785d851e21598_0,Indianapolis Interstate Mileposts,"Point file representing the Interstate mile markers in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-09T17:55:59.000Z,2017-07-14T16:42:50.563Z,http://data1-indygis.opendata.arcgis.com/datasets/8d10cb86efd9493d8bc785d851e21598_0,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/0,"-86.3495,39.6091,-85.9135,39.9642",http://data1-indygis.opendata.arcgis.com/datasets/8d10cb86efd9493d8bc785d851e21598_0
http://data1-indygis.opendata.arcgis.com/datasets/2a16b63e380a4ae3b6aec319c19cda63,1979 86th Street Land Use,1979 86th Street Land Use,2016-04-28T16:43:18.000Z,2016-04-28T16:44:08.000Z,http://data1-indygis.opendata.arcgis.com/datasets/2a16b63e380a4ae3b6aec319c19cda63,http://www.indy.gov/eGov/City/DMD/Planning/Documents/1979-86thStreetLandUse.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/2a16b63e380a4ae3b6aec319c19cda63
http://data1-indygis.opendata.arcgis.com/datasets/86c10d9b58f44b7f876157e28e44fb62_13,IMPD UCR 2015 Data,"The
 Uniform Crime Report is a program administered by the federal 
government in which crime statistics from across the country are 
reported to the FBI in a uniform manner based on crime definitions 
determined by the FBI. UCR Part 1 crime groups are murder, rape, 
robbery, aggravated assault, burglary, larceny, and vehicle theft.? Additional information? regarding the downloadable files is available in .pdf format.",2016-10-05T19:22:41.000Z,2017-07-14T17:07:58.097Z,http://data1-indygis.opendata.arcgis.com/datasets/86c10d9b58f44b7f876157e28e44fb62_13,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/13,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/86c10d9b58f44b7f876157e28e44fb62_13
http://data1-indygis.opendata.arcgis.com/datasets/9d3f35c378c34d5bb58c1ad89a65e47e_13,Street Centerlines,"Line file representing street centerlines in Indianapolis and Marion County, Indiana including address ranges.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2016-01-14T16:39:00.000Z,2017-07-14T16:51:03.021Z,http://data1-indygis.opendata.arcgis.com/datasets/9d3f35c378c34d5bb58c1ad89a65e47e_13,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/13,"-86.3553,39.6257,-85.932,39.9512",http://data1-indygis.opendata.arcgis.com/datasets/9d3f35c378c34d5bb58c1ad89a65e47e_13
http://data1-indygis.opendata.arcgis.com/datasets/d5b4734bed3f49f9b2109ca9a0401886_10,Indy Neighborhoods,"Originally conceived during the Peterson Administration from various data sources for the purposes of MyNeighborhood, this contiguous polygon file depicts general neighborhood boundaries in Indianapolis and Marion County, Indiana.? This dataset is separate from the Registered Community Organizations data set and application maintained by the Department of Metropolitan Development (DMD) in the City of Indianapolis.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2016-05-17T19:05:06.000Z,2017-07-14T16:55:53.085Z,http://data1-indygis.opendata.arcgis.com/datasets/d5b4734bed3f49f9b2109ca9a0401886_10,http://imaps.indy.gov/arcgis/rest/services/OpenData_Boundaries/MapServer/10,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/d5b4734bed3f49f9b2109ca9a0401886_10
http://data1-indygis.opendata.arcgis.com/datasets/21980b5286b94cd797f0dbe799b86dda_4,Registered Community Organizations,"Indianapolis maintains a database of all community organizations that have been registered with the Department of Metropolitan Development. The purpose of registering an organization with the Department of Metropolitan 
Development is to receive notification of public hearings regarding re-zonings, 
variances, special exceptions, approvals, administrative appeals, plat 
approvals/vacations, street and alley vacations, and liquor licensing 
activities. Information provided by organizations that voluntarily register is 
shared with any interested party(ies), including other public and private 
agencies, organizations and individuals.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-08-11T12:30:16.000Z,2017-07-14T16:57:04.236Z,http://data1-indygis.opendata.arcgis.com/datasets/21980b5286b94cd797f0dbe799b86dda_4,http://imaps.indy.gov/arcgis/rest/services/OpenData_Boundaries/FeatureServer/4,"-86.3768,39.6319,-85.9277,39.929",http://data1-indygis.opendata.arcgis.com/datasets/21980b5286b94cd797f0dbe799b86dda_4
http://data1-indygis.opendata.arcgis.com/datasets/21980b5286b94cd797f0dbe799b86dda_5,Registered Community Organizations,"Indianapolis maintains a database of all community organizations that have been registered with the Department of Metropolitan Development. The purpose of registering an organization with the Department of Metropolitan 
Development is to receive notification of public hearings regarding re-zonings, 
variances, special exceptions, approvals, administrative appeals, plat 
approvals/vacations, street and alley vacations, and liquor licensing 
activities. Information provided by organizations that voluntarily register is 
shared with any interested party(ies), including other public and private 
agencies, organizations and individuals.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-08-11T12:30:16.000Z,2016-12-06T18:18:33.546Z,http://data1-indygis.opendata.arcgis.com/datasets/21980b5286b94cd797f0dbe799b86dda_5,http://imaps.indy.gov/arcgis/rest/services/OpenData_Boundaries/FeatureServer/5,"-86.3768,39.6319,-85.9277,39.929",http://data1-indygis.opendata.arcgis.com/datasets/21980b5286b94cd797f0dbe799b86dda_5
http://data1-indygis.opendata.arcgis.com/datasets/186161c1605f46f99b5beb041104292a_0,Indianapolis Canal,"Polygon file representing the location of the canal in Indianapolis, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-08-12T19:58:26.000Z,2017-07-14T16:34:02.110Z,http://data1-indygis.opendata.arcgis.com/datasets/186161c1605f46f99b5beb041104292a_0,http://imaps.indy.gov/arcgis/rest/services/OpenData_Hydro/FeatureServer/0,"-86.1736,39.7674,-86.1646,39.7818",http://data1-indygis.opendata.arcgis.com/datasets/186161c1605f46f99b5beb041104292a_0
http://data1-indygis.opendata.arcgis.com/datasets/6029731768884e1abcaae6b7e564a3a6_9,Zoning,"Polygon file representing the zoning boundaries in Indianapolis and Marion County, Indiana.? Works in conjunction with the rezoning layer.City of Indianapolis Zoning WebsiteData projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-01T20:26:18.000Z,2017-07-14T16:52:54.075Z,http://data1-indygis.opendata.arcgis.com/datasets/6029731768884e1abcaae6b7e564a3a6_9,http://imaps.indy.gov/arcgis/rest/services/OpenData_PlanningZoning/FeatureServer/9,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/6029731768884e1abcaae6b7e564a3a6_9
http://data1-indygis.opendata.arcgis.com/datasets/93bfc2b040e941e8ad4c41e871d6a892_7,Wards,"Polygon file representing the voting ward boundaries in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-03T14:24:10.000Z,2016-06-30T15:47:32.000Z,http://data1-indygis.opendata.arcgis.com/datasets/93bfc2b040e941e8ad4c41e871d6a892_7,http://imaps.indy.gov/arcgis/rest/services/OpenData_Political/FeatureServer/7,"-86.3291,39.6322,-85.9363,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/93bfc2b040e941e8ad4c41e871d6a892_7
http://data1-indygis.opendata.arcgis.com/datasets/09bd6cebf6ce4c84883d7ae214202635,2004 Reclaiming Abandoned Property Report,2004 Reclaiming Abandoned Property Report,2016-04-29T12:48:40.000Z,2016-04-29T12:49:21.000Z,http://data1-indygis.opendata.arcgis.com/datasets/09bd6cebf6ce4c84883d7ae214202635,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2004-ReclaimingAbandonedProperty.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/09bd6cebf6ce4c84883d7ae214202635
http://data1-indygis.opendata.arcgis.com/datasets/fa71cb017b4d490585b8f2fb62ec9463_2,Precincts,"Polygon file representing the precinct boundaries in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-02T19:22:39.000Z,2017-07-14T17:04:56.736Z,http://data1-indygis.opendata.arcgis.com/datasets/fa71cb017b4d490585b8f2fb62ec9463_2,http://imaps.indy.gov/arcgis/rest/services/OpenData_Political/FeatureServer/2,"-86.3291,39.6322,-85.9363,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/fa71cb017b4d490585b8f2fb62ec9463_2
http://data1-indygis.opendata.arcgis.com/datasets/9fe91a55d33149d5a7bf75ef81bf3aad_11,IMPD UCR 2013 Data,"The
 Uniform Crime Report is a program administered by the federal 
government in which crime statistics from across the country are 
reported to the FBI in a uniform manner based on crime definitions 
determined by the FBI. UCR Part 1 crime groups are murder, rape, 
robbery, aggravated assault, burglary, larceny, and vehicle theft.? Additional information? regarding the downloadable files is available in .pdf format.",2016-04-26T17:51:49.000Z,2017-07-14T16:46:56.769Z,http://data1-indygis.opendata.arcgis.com/datasets/9fe91a55d33149d5a7bf75ef81bf3aad_11,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/11,"-86.331,39.629,-85.943,39.933",http://data1-indygis.opendata.arcgis.com/datasets/9fe91a55d33149d5a7bf75ef81bf3aad_11
http://data1-indygis.opendata.arcgis.com/datasets/b77c9a7dc39f4b118b53d4c3e7e67b04,City of Indianapolis Audit Reports,City of Indianapolis Audit Report PDF files.,2016-04-25T18:05:30.000Z,2016-05-04T18:20:12.000Z,http://data1-indygis.opendata.arcgis.com/datasets/b77c9a7dc39f4b118b53d4c3e7e67b04,http://www.indy.gov/egov/city/oap/pages/auditreports.aspx,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/b77c9a7dc39f4b118b53d4c3e7e67b04
http://data1-indygis.opendata.arcgis.com/datasets/8c7b0c217ba0406f9c8e269c40b50632_5,Buildings,"Polygon file depicting building footprints in Indianapolis and Marion County, Indiana along with the associated address attribute information.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2016-03-23T16:47:08.000Z,2017-07-14T16:47:44.176Z,http://data1-indygis.opendata.arcgis.com/datasets/8c7b0c217ba0406f9c8e269c40b50632_5,http://imaps.indy.gov/arcgis/rest/services/OpenData_Boundaries/FeatureServer/5,"-86.3316,39.6324,-85.9366,39.9351",http://data1-indygis.opendata.arcgis.com/datasets/8c7b0c217ba0406f9c8e269c40b50632_5
http://data1-indygis.opendata.arcgis.com/datasets/1763c9d2bbfd40e7a9428c9503a503ab,2003 Vacant Housing Inventory,2003 Vacant Housing Initiative,2016-04-29T13:51:39.000Z,2017-07-14T16:32:13.496Z,http://data1-indygis.opendata.arcgis.com/datasets/1763c9d2bbfd40e7a9428c9503a503ab,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2003-VacantHousingInventory.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/1763c9d2bbfd40e7a9428c9503a503ab
http://data1-indygis.opendata.arcgis.com/datasets/186161c1605f46f99b5beb041104292a_12,Indianapolis Canal,"Polygon file representing the location of the canal in Indianapolis, Indiana.",2015-08-12T19:58:26.000Z,2016-12-06T18:18:33.942Z,http://data1-indygis.opendata.arcgis.com/datasets/186161c1605f46f99b5beb041104292a_12,http://imaps.indy.gov/arcgis/rest/services/OpenData/FeatureServer/12,"-86.1736,39.7674,-86.1646,39.7818",http://data1-indygis.opendata.arcgis.com/datasets/186161c1605f46f99b5beb041104292a_12
http://data1-indygis.opendata.arcgis.com/datasets/3698f923654e4fedacdc96d557517f16,2002 Freight Plan Airport Study,2002 Freight Plan Airport Study,2016-04-28T18:00:53.000Z,2017-07-14T14:11:40.921Z,http://data1-indygis.opendata.arcgis.com/datasets/3698f923654e4fedacdc96d557517f16,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2002-FreightPlanAirportStudy.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/3698f923654e4fedacdc96d557517f16
http://data1-indygis.opendata.arcgis.com/datasets/dfbfc20fcf6d458b8b8609c669be3b9c_8,Railroads,"Line file representing railroad lines in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-15T19:47:15.000Z,2017-07-14T16:58:20.366Z,http://data1-indygis.opendata.arcgis.com/datasets/dfbfc20fcf6d458b8b8609c669be3b9c_8,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/8,"-86.3464,39.6228,-85.9172,39.9415",http://data1-indygis.opendata.arcgis.com/datasets/dfbfc20fcf6d458b8b8609c669be3b9c_8
http://data1-indygis.opendata.arcgis.com/datasets/264a1fa2600c49539cb9573649688585_9,IMPD UCR 2011 Data,"The
 Uniform Crime Report is a program administered by the federal 
government in which crime statistics from across the country are 
reported to the FBI in a uniform manner based on crime definitions 
determined by the FBI. UCR Part 1 crime groups are murder, rape, 
robbery, aggravated assault, burglary, larceny, and vehicle theft.? Additional information? regarding the downloadable files is available in .pdf format.",2016-04-26T17:03:51.000Z,2017-07-14T17:01:43.072Z,http://data1-indygis.opendata.arcgis.com/datasets/264a1fa2600c49539cb9573649688585_9,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/9,"-86.333,39.625,-85.941,39.927",http://data1-indygis.opendata.arcgis.com/datasets/264a1fa2600c49539cb9573649688585_9
http://data1-indygis.opendata.arcgis.com/datasets/30dc1c9c4b34449ebb4017c13de52d59_8,Marion County Streams,Line file containing Marion County Indiana stream locations and names.,2015-08-11T14:31:40.000Z,2016-12-06T18:18:33.560Z,http://data1-indygis.opendata.arcgis.com/datasets/30dc1c9c4b34449ebb4017c13de52d59_8,http://imaps.indy.gov/arcgis/rest/services/OpenData/FeatureServer/8,"-86.3469,39.6212,-85.9172,39.9417",http://data1-indygis.opendata.arcgis.com/datasets/30dc1c9c4b34449ebb4017c13de52d59_8
http://data1-indygis.opendata.arcgis.com/datasets/922ada43e0f046a1a2e0d252c0cb4945_4,IndyGo Bus Stops,"Point file depicting IndyGo Bus stop locations in Indianapolis, Indiana.Further information can be found on the IndyGo website.",2015-12-16T18:20:32.000Z,2017-07-14T16:59:51.305Z,http://data1-indygis.opendata.arcgis.com/datasets/922ada43e0f046a1a2e0d252c0cb4945_4,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/4,"-86.3284,39.6011,-85.9615,39.9328",http://data1-indygis.opendata.arcgis.com/datasets/922ada43e0f046a1a2e0d252c0cb4945_4
http://data1-indygis.opendata.arcgis.com/datasets/9998b231f6104cf8bf83f441beacc233_1,DPW Sidewalk Ratings,"Point file representing sidewalk ratings in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2016-06-02T20:40:56.000Z,2017-07-14T16:47:22.711Z,http://data1-indygis.opendata.arcgis.com/datasets/9998b231f6104cf8bf83f441beacc233_1,http://imaps.indy.gov/arcgis/rest/services/OpenData_Infrastructure/MapServer/1,"-86.3291,39.6259,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/9998b231f6104cf8bf83f441beacc233_1
http://data1-indygis.opendata.arcgis.com/datasets/cd625852e4b74ac0851a82373f25b0c1,City of Indianapolis Capital Improvement Board Budget,City of Indianapolis Capital Improvement Board budgets from 2009 to the present.,2016-04-27T14:59:53.000Z,2016-05-04T18:22:02.000Z,http://data1-indygis.opendata.arcgis.com/datasets/cd625852e4b74ac0851a82373f25b0c1,http://www.capitalimprovementboard.org/main/budget/,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/cd625852e4b74ac0851a82373f25b0c1
http://data1-indygis.opendata.arcgis.com/datasets/69d8baa7a93d473ba3ccaf025daa5fa1,1984 Adult Bookstore Property Values Summary,1984 real estate appraiser survey on adult bookstore impact on property values,2016-04-28T17:15:24.000Z,2016-05-04T17:59:47.000Z,http://data1-indygis.opendata.arcgis.com/datasets/69d8baa7a93d473ba3ccaf025daa5fa1,http://www.indy.gov/eGov/City/DMD/Planning/Documents/1984-AdultBookstorePropertyValues.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/69d8baa7a93d473ba3ccaf025daa5fa1
http://data1-indygis.opendata.arcgis.com/datasets/75f6558b7a074edb8fa5fa9b0d1fc867_8,Township Boundaries,"Polygon file representing the nine township boundaries in Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-18T18:45:56.000Z,2017-07-14T16:54:37.215Z,http://data1-indygis.opendata.arcgis.com/datasets/75f6558b7a074edb8fa5fa9b0d1fc867_8,http://imaps.indy.gov/arcgis/rest/services/OpenData_Boundaries/FeatureServer/8,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/75f6558b7a074edb8fa5fa9b0d1fc867_8
