identifier,title,description,issued,modified,landingPage,webService,spatial
http://opendata.minneapolismn.gov/datasets/8b73862ac37f4915a2dedfaf74e1528c_0,Property Sales 2017,"The Minneapolis Assessor's Office tracks and records every real property transaction in the city. This is public information.?Attributes included in the dataset:?CRV - Certificate of Real Estate Value number. A unique identifier given to every certificate of real estate value.PIN - the 13-digit tax ID that uniquely identifies a taxable parcel.?Sale_Date - the date of the sale.?InRTOStudy - yes or no depending on whether the sale was used for the Minnesota Department of Revenue Sales Ratio Study. Only sales that are considered fair market value sales are included.?Neighborhood - the name of the neighborhood the property is in.?Ward - the number of the ward that the property is in.?Address - the street address of the property.?Grantee - the buyer name.?Grantor - the seller name.?Adjusted_Sale_Price - the sale price after accounting for seller-paid adjustments.?Gross_Sale_Price - the unadjusted sale price.?Downpayment - the dollar value of the initial downpayment?X - the X coordinate of the parcel centroid of the sold property?Y - the Y coordinate of the parcel centroid of the sold property

The coordinates are expressed in the NAD 83 Hennepin County HARN coordinate system (WKID: 103734)",2018-07-16T21:12:02.000Z,2018-07-16T21:29:15.000Z,http://opendata.minneapolismn.gov/datasets/8b73862ac37f4915a2dedfaf74e1528c_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Sales2017/FeatureServer/0,"-93.32890235353888,44.89092398166233,-93.20225397279076,45.05293929387688",http://opendata.minneapolismn.gov/datasets/8b73862ac37f4915a2dedfaf74e1528c_0
http://opendata.minneapolismn.gov/datasets/e697e12884fd4421abaf4a71b513f509_0,Fire Stations,There is no description available.,2018-05-11T18:45:40.000Z,2018-05-11T19:52:42.000Z,http://opendata.minneapolismn.gov/datasets/e697e12884fd4421abaf4a71b513f509_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/MFD_FireStations/FeatureServer/0,"-93.32043696904616,44.90491534463523,-93.2238579304305,45.0396951125582",http://opendata.minneapolismn.gov/datasets/e697e12884fd4421abaf4a71b513f509_0
http://opendata.minneapolismn.gov/datasets/cb05984116c146cfa6ee35d32f664bd7_0,Police Stations,Map service showing the locations of the Police Stations and sub-stations in Minneapolis.,2012-05-29T21:24:18.000Z,2018-01-05T16:40:29.906Z,http://opendata.minneapolismn.gov/datasets/cb05984116c146cfa6ee35d32f664bd7_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Police_Stations/FeatureServer/0,"-93.3051475315409,44.9464332875385,-93.2342923951286,45.0123583514198",http://opendata.minneapolismn.gov/datasets/cb05984116c146cfa6ee35d32f664bd7_0
http://opendata.minneapolismn.gov/datasets/8acbcf011acd4f5381684c28b0d75031_0,Fires Reported 2012,For questions about this data please contact?FireOpenData@minneapolismn.govReported fires in the City of Minneapolis for 2012.,2015-03-18T21:31:04.000Z,2015-12-02T16:58:13.671Z,http://opendata.minneapolismn.gov/datasets/8acbcf011acd4f5381684c28b0d75031_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/FiresReported2012/FeatureServer/0,"-93.36642199973144,44.8629050003014,-93.18601299986193,45.054350000057674",http://opendata.minneapolismn.gov/datasets/8acbcf011acd4f5381684c28b0d75031_0
http://opendata.minneapolismn.gov/datasets/657ebd6b1af14af296e1004ed02080d8_0,Police Incidents 2011,For questions about this data please contact?PoliceOpenData@minneapolismn.govPolice Incidents for 2011,2017-03-06T14:37:10.000Z,2018-06-29T16:42:44.686Z,http://opendata.minneapolismn.gov/datasets/657ebd6b1af14af296e1004ed02080d8_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/PoliceOffense2011/FeatureServer/0,"-93.329,44.89,-93.2,45.051",http://opendata.minneapolismn.gov/datasets/657ebd6b1af14af296e1004ed02080d8_0
http://opendata.minneapolismn.gov/datasets/f907adb89fe34d7ca60186573de323ab_0,Snow Emergency Polk Tags 2016,"This is the information about the
number and location of tags (parking tickets) during this snow emergency.?? Tag data will be retained for all Snow
Emergencies in each snow season, until there is five full seasons of snow
emergencies.? 

Disclaimer:? At this point we only have the tag data
enclosed for day 2 and day 3 the snow emergencies.? Day 1 tag data is collected manually and is
not available at this time electronically.?
There is also an expected address error rate of between 5 and 10
percent.Snow Emergency Tags ? 2015/2016 Season #2 Polk (2/2/16 thru 2/4/16)
 
  
  Field Name
  
  
  Field Type
  
  
  Field Description
  
 
 
  
  Citation
  
  
  Double
  15
  
  
  Citation
  Number
  
 
 
  
  Date
  
  
  Date
  
  
  Citation
  Date
  
 
 
  
  Address
  
  
  Text
  254
  
  
  Address
  of the citation
  
 
 
  
  X_Coord
  
  
  Double
  15
  
  
  X
  Coordinate - Geocode
  
 
 
  
  Y_Coord
  
  
  Double
  15
  
  
  Y
  Coordinate - Geocode
  
 
 
  
  Ordinance
  
  
  Text 254
  
  
  Snow Emergency Parking Ordinance
  
 
 
  
  Ordinanc_1
  
  
  Text 254
  
  
  Snow Emergency Parking Ordinance Description
  
 
 
  
  Ward
  
  
  Double
  15
  
  
  Ward
  Location
  
 
 
  
  Neighborho
  
  
  Text
  254
  
  
  Neighborhood
  Location
  
 
 
  
  Community
  
  
  Text
  254
  
  
  Community
  Location
  
 
 
  
  Day_ID
  
  
  Text
  254
  
  
  Snow
  Emergency Day Identifier
  
 
",2016-03-31T15:37:28.000Z,2016-03-31T15:59:22.739Z,http://opendata.minneapolismn.gov/datasets/f907adb89fe34d7ca60186573de323ab_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Polk_Tags_2016/FeatureServer/0,"-93.32786132927374,44.89160485227158,-93.20304940369817,45.050314782790046",http://opendata.minneapolismn.gov/datasets/f907adb89fe34d7ca60186573de323ab_0
http://opendata.minneapolismn.gov/datasets/889c8d7273ba406e8238823918d8bb01_0,Snow Emergency Ferry Tows 2016,"This is the information about the number and location of tows during this snow emergency.? Tow data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies.?? Disclaimer:?? There is an expected address error rate of between 8 and 14 percent.Snow Emergency Tows ? 2016/2017 Season #1 Ferry (12/17/16 thru 12/19/16)Field NameField TypeField DescriptionFIDObject IDObject IDCall_TakenTextDate and time tag writtenCustomerTextSnow EmergencyLocation?TextAddressLatitudeNumericX Coordinate - GeocodeLongitudeNumericY Coordinate - GeocodeDayTextDay of eventWardTextWard number 1 - 13CommunityTextName of CommunityNeighborhoTextName of NeighborhoodTowDistTextName of Community",2016-12-22T22:13:11.000Z,2016-12-22T22:32:21.121Z,http://opendata.minneapolismn.gov/datasets/889c8d7273ba406e8238823918d8bb01_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Ferry_Tows_2016/FeatureServer/0,"-93.318815,44.899468999999996,-93.21017499999999,45.039512999999985",http://opendata.minneapolismn.gov/datasets/889c8d7273ba406e8238823918d8bb01_0
http://opendata.minneapolismn.gov/datasets/d9db5fa3fa354bd597d0c28992724afe_0,Property Sales 2010-2013,"The Minneapolis Assessor's Office tracks and records every real property transaction in the city. This is public information.??Attributes included in the dataset:?CRV - Certificate of Real Estate Value number. A unique identifier given to every certificate of real estate value.?PIN - the 13-digit tax ID that uniquely identifies a taxable parcel.?Sale_Date - the date of the sale.?InRTOStudy - yes or no depending on whether the sale was used for the Minnesota Department of Revenue Sales Ratio Study. Only sales that are considered fair market value sales are included.?Neighborhood - the name of the neighborhood the property is in.?Ward - the number of the ward that the property is in.?Address - the street address of the property.?Grantee - the buyer name.?Grantor - the seller name.?Adjusted_Sale_Price - the sale price after accounting for seller-paid adjustments.?Gross_Sale_Price - the unadjusted sale price.?Downpayment - the dollar value of the initial downpayment?X - the X coordinate of the parcel centroid of the sold property?Y - the Y coordinate of the parcel centroid of the sold property

The coordinates are expressed in the NAD 83 Hennepin County HARN coordinate system (WKID: 103734)",2016-10-04T19:06:58.000Z,2016-10-12T14:22:45.000Z,http://opendata.minneapolismn.gov/datasets/d9db5fa3fa354bd597d0c28992724afe_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Sales20102013/FeatureServer/0,"-93.32878671614499,44.8909229707784,-93.20050998697687,45.050940121957346",http://opendata.minneapolismn.gov/datasets/d9db5fa3fa354bd597d0c28992724afe_0
http://opendata.minneapolismn.gov/datasets/7d3234542a454bd2aa213530a83b978c_0,msvcElections PollingLocations,This is the official map service for the Election Polling locations for the City of Minneapolis.  For more information regarding upcoming elections please refer to the City of Minneapolis Elections?homepage?or contact the Minneapolis information line by calling?311.,2016-06-08T17:04:48.000Z,2018-01-05T16:40:38.883Z,http://opendata.minneapolismn.gov/datasets/7d3234542a454bd2aa213530a83b978c_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/msvcElections_PollingLocations/FeatureServer/0,"-93.32648138175533,44.89681717619829,-93.20464634549609,45.04669627379949",http://opendata.minneapolismn.gov/datasets/7d3234542a454bd2aa213530a83b978c_0
http://opendata.minneapolismn.gov/datasets/c35a747b6f3948d19912b1eb268f8996_0,City Council Wards,"This is the feature map service for the City of Minneapolis City Council Ward Boundaries that were redistricted and adopted in April of 2012. ?These boundaries took effect January 1, 2014.",2014-03-05T23:09:55.000Z,2018-04-26T21:19:27.625Z,http://opendata.minneapolismn.gov/datasets/c35a747b6f3948d19912b1eb268f8996_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/WARDS/FeatureServer/0,"-93.32913576696454,44.890470659201455,-93.1933724290678,45.05125116230935",http://opendata.minneapolismn.gov/datasets/c35a747b6f3948d19912b1eb268f8996_0
http://opendata.minneapolismn.gov/datasets/88863dfa14a04ecb9dc6cf631a277f84_0,Fires Reported 2013,For questions about this data please contact?FireOpenData@minneapolismn.govReported fires in the City of Minneapolis for 2013.,2014-12-10T21:42:42.000Z,2015-12-02T16:58:51.899Z,http://opendata.minneapolismn.gov/datasets/88863dfa14a04ecb9dc6cf631a277f84_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Fires_Reported_2013/FeatureServer/0,"-93.40057799999992,44.75573100000007,-93.10842299999999,45.083915000000054",http://opendata.minneapolismn.gov/datasets/88863dfa14a04ecb9dc6cf631a277f84_0
http://opendata.minneapolismn.gov/datasets/f8acbf1ea29440e38ffdc872f1cff38e_0,Minneapolis Police Sectors,There is no description available.,2015-11-20T20:27:46.000Z,2016-11-28T15:37:47.740Z,http://opendata.minneapolismn.gov/datasets/f8acbf1ea29440e38ffdc872f1cff38e_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/PoliceSectors/FeatureServer/0,"-93.3291083706168,44.89058850804278,-93.19432851980172,45.051246260272634",http://opendata.minneapolismn.gov/datasets/f8acbf1ea29440e38ffdc872f1cff38e_0
http://opendata.minneapolismn.gov/datasets/d9958626115644f9aab4cec08e1031dd_0,msvcElections Precincts,This is the official map service for the Election Precinct boundaries for the City of Minneapolis. ?For more information regarding upcoming elections please refer to the City of Minneapolis Elections?homepage?or contact the Minneapolis information line by calling?311.,2016-06-07T14:17:31.000Z,2017-10-16T21:37:19.733Z,http://opendata.minneapolismn.gov/datasets/d9958626115644f9aab4cec08e1031dd_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/msvcElections_Precincts/FeatureServer/0,"-93.3291083642693,44.89058850908884,-93.19432950724871,45.05124626041874",http://opendata.minneapolismn.gov/datasets/d9958626115644f9aab4cec08e1031dd_0
http://opendata.minneapolismn.gov/datasets/6b952dfbe1fe4ab7b7121a8db0117d14_0,Snow Emergency Pembina Tags 2018,"This is the information about the number and location of tags (parking tickets) during this snow emergency. Tag data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies. 

Disclaimer: At this point we only have the tag data enclosed for day 2 and day 3 the snow emergencies. Day 1 tag data is collected manually and is not available at this time electronically.?There is also an expected address error rate of between 5 and 10 percent.

 Snow Emergency Tags ? 2017/2018?Season #2 Pembina (1/22/18 thru 1/24/18)Field NameField TypeField DescriptionFIDObject IDObject IDCitation_NText254Citation NumberAddressText 254Address of the citationLatitudeNumericX Coordinate - GeocodeLongitudeNumericY Coordinate - GeocodeNeighborhoText 254Neighborhood LocationCommunityText 254Community LocationWardText 254Ward LocationDay_IDNumericSnow Emergency Day IdentifierDateDateCitation DateCodeText 254Snow Emergency Parking OrdinanceDescriptioText 2Snow Emergency Parking Ordinance DescriptionTow_DistDouble 15Tow Districts Identifier",2018-01-30T17:04:38.000Z,2018-03-05T22:51:44.000Z,http://opendata.minneapolismn.gov/datasets/6b952dfbe1fe4ab7b7121a8db0117d14_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/SnowEmergencyPembinaTags2018/FeatureServer/0,"-93.32846832315454,44.89059448204978,-93.20299530069252,45.05043411264421",http://opendata.minneapolismn.gov/datasets/6b952dfbe1fe4ab7b7121a8db0117d14_0
http://opendata.minneapolismn.gov/datasets/ebd26401443d4d28911adb5c367240db_0,Snow Emergency Howe Tags 2018,"This is the information about the number and location of tags (parking tickets) during this snow emergency. Tag data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies. Disclaimer: At this point we only have the tag data enclosed for day 2 and day 3 the snow emergencies. Day 1 tag data is collected manually and is not available at this time electronically.?There is also an expected address error rate of between 5 and 10 percent. Snow Emergency Tags ? 2017/2018?Season #4?Howe (4/15/18 thru 4/17/18)Field NameField TypeField DescriptionFIDObject IDObject IDCitation_NText254Citation NumberAddressText 254Address of the citationLatitudeNumericX Coordinate - GeocodeLongitudeNumericY Coordinate - GeocodeNeighborhoText 254Neighborhood LocationCommunityText 254Community LocationWardText 254Ward LocationDay_IDNumericSnow Emergency Day IdentifierDateDateCitation DateCodeText 254Snow Emergency Parking OrdinanceDescriptioText 2Snow Emergency Parking Ordinance DescriptionTow_DistDouble 15Tow Districts Identifier",2018-04-18T18:59:00.000Z,2018-04-19T17:44:43.882Z,http://opendata.minneapolismn.gov/datasets/ebd26401443d4d28911adb5c367240db_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Howe_2018/FeatureServer/0,"-93.32768600020871,44.89065800026657,-93.20297500029594,45.0508959999505",http://opendata.minneapolismn.gov/datasets/ebd26401443d4d28911adb5c367240db_0
http://opendata.minneapolismn.gov/datasets/3bf8f9be1c0142218ac031ae0b15c3cd_0,Snow Emergency Dana Tags 2016,"This is the information about the number and location of tags (parking tickets) during this snow emergency.?? Tag data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies.?Disclaimer:? At this point we only have the tag data enclosed for day 2 and day 3 the snow emergencies.? Day 1 tag data is collected manually and is not available at this time electronically.? There is also an expected address error rate of between 5 and 10 percent.Snow Emergency Tags ? 2016/2017 Season #1 Dana (12/11/16 thru 12/13/16)Field NameField TypeField DescriptionFIDObject IDObject IDCitationText254Citation NumberDateDateCitation DateAddressText 254Address of the citationX_CoordDouble 15X Coordinate - GeocodeY_CoordDouble 15Y Coordinate - GeocodeOrdinanceText 254Snow Emergency Parking OrdinanceOrdinanc_1Text 254Snow Emergency Parking Ordinance DescriptionWardShortWard LocationNeighborhoText 50Neighborhood LocationCommunityText 50Community LocationDay_IDText 2Snow Emergency Day Identifier",2016-12-22T22:40:51.000Z,2018-01-05T16:40:41.468Z,http://opendata.minneapolismn.gov/datasets/3bf8f9be1c0142218ac031ae0b15c3cd_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Dana_Tags_2016_b/FeatureServer/0,"-93.32808590809476,44.89080297587094,-93.20362432548,45.0504670978129",http://opendata.minneapolismn.gov/datasets/3bf8f9be1c0142218ac031ae0b15c3cd_0
http://opendata.minneapolismn.gov/datasets/c0103977912b452ebab83a044b1c28aa_0,Fires Confirmed 2015,For questions about this data please contact?FireOpenData@minneapolismn.gov,2016-08-18T14:52:58.000Z,2016-08-18T14:57:20.636Z,http://opendata.minneapolismn.gov/datasets/c0103977912b452ebab83a044b1c28aa_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/FireConfirmedPublic2015/FeatureServer/0,"-93.34232699999997,44.8681620000001,-93.19858399999994,45.05205800000012",http://opendata.minneapolismn.gov/datasets/c0103977912b452ebab83a044b1c28aa_0
http://opendata.minneapolismn.gov/datasets/4d7fc1675df843c7bbf3b63f77bc19dc_0,Hydrants,"For questions about this dataset
please contact?PublicWorksOpenData@minneapolismn.gov?

The
hydrant data is created using engineering drawings (as-builts), field
measurements, GPS (survey shots-0.5 inch accuracy) or ortho photos (6 in
accuracy). The data is updated weekly.",2018-03-27T14:11:30.000Z,2018-03-27T14:20:15.813Z,http://opendata.minneapolismn.gov/datasets/4d7fc1675df843c7bbf3b63f77bc19dc_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Hydrants/FeatureServer/0,"-93.3290581254651,44.883637575638254,-93.18707903149718,45.05435028527272",http://opendata.minneapolismn.gov/datasets/4d7fc1675df843c7bbf3b63f77bc19dc_0
http://opendata.minneapolismn.gov/datasets/582d73921317450b85b6a8d6feba991e_0,Snow Emergency Yardville Tags 2018,"This is the information about the number and location of tags (parking tickets) during this snow emergency. Tag data will be retained for all Snow Emergencies in each snow season, until there is five full seasons of snow emergencies. Disclaimer: At this point we only have the tag data enclosed for day 2 and day 3 the snow emergencies. Day 1 tag data is collected manually and is not available at this time electronically.?There is also an expected address error rate of between 5 and 10 percent. Snow Emergency Tags ? 2017/2018?Season #4 Yardville (2/25/18 thru 2/27/18)Field NameField TypeField DescriptionFIDObject IDObject IDCitation_NText254Citation NumberAddressText 254Address of the citationLatitudeNumericX Coordinate - GeocodeLongitudeNumericY Coordinate - GeocodeNeighborhoText 254Neighborhood LocationCommunityText 254Community LocationWardText 254Ward LocationDay_IDNumericSnow Emergency Day IdentifierDateDateCitation DateCodeText 254Snow Emergency Parking OrdinanceDescriptioText 2Snow Emergency Parking Ordinance DescriptionTow_DistDouble 15Tow Districts Identifier",2018-03-05T22:04:15.000Z,2018-03-05T22:04:37.579Z,http://opendata.minneapolismn.gov/datasets/582d73921317450b85b6a8d6feba991e_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Snow_Emergency_Yardville_Tags_2018/FeatureServer/0,"-93.328407287597,44.89246749877899,-93.202720642089,45.050949096679",http://opendata.minneapolismn.gov/datasets/582d73921317450b85b6a8d6feba991e_0
http://opendata.minneapolismn.gov/datasets/6d8110617c4b4971a270ff0834971b89_0,Police Use of Force,"*Please note that the responseDate is shown in UTC time, not local time.",2017-11-08T22:06:35.000Z,2018-06-12T13:46:59.267Z,http://opendata.minneapolismn.gov/datasets/6d8110617c4b4971a270ff0834971b89_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Police_Use_of_Force/FeatureServer/0,"-93.32841700465062,0.0,0.0,45.05124498017507",http://opendata.minneapolismn.gov/datasets/6d8110617c4b4971a270ff0834971b89_0
http://opendata.minneapolismn.gov/datasets/4a50dcb6da524b18b9fab49947d7a3fa_0,Public Works Special Assessments,"Public Works special assessments to begin collection on 2015 property taxes.For more information on the special assessment process in Minneapolis, see the?City website.",2015-06-01T19:57:47.000Z,2015-12-02T16:26:54.458Z,http://opendata.minneapolismn.gov/datasets/4a50dcb6da524b18b9fab49947d7a3fa_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/PW_SpecialAssessments/FeatureServer/0,"-93.3287098886709,44.890968149322724,-93.20471209725417,45.05100119738989",http://opendata.minneapolismn.gov/datasets/4a50dcb6da524b18b9fab49947d7a3fa_0
http://opendata.minneapolismn.gov/datasets/ec28f7083c9346bf8a9fe44f8546c055_0,PW Street Centerline,"For questions about this
data please contact?PublicWorksOpenData@minneapolismn.gov
?

Attribute Overview:

Ramp county centerline, Ramp Interstate centerline, Ramp
State centerline, Roadway County centerline, Roadway Interstate centerline,
Roadway Military centerline, Roadway Municipal centerline, Roadway Non-Existing
centerline, Roadway Park Board centerline, Roadway Private centerline, Roadway
Right-of-Way centerline, Roadway State centerline, Roadway State Frontage Road
centerline, Roadway University of Minnesota centerline, Tunnel Interstate
centerline, Text.

Fields:


 
  
  Field
  Name
  
  
  Field
  Type
  
  
  Field
  Description
  
 
 
  
  OBJECTID
  
  
  Object
  ID
  
  
  Unique
  ID
  
 
 
  
  ALT_STREET_NAME2
  
  
  Text
  
  
  Alternate
  street name option 2
  
 
 
  
  ALT_STREET_NAME1
  
  
  Text
  
  
  Alternate
  street name option 1
  
 
 
  
  STREET_CLINE_REVD
  
  
  Date
  
  
  Graphic
  revision date
  
 
 
  
  STREET_CLINE_CREATED
  
  
  Date
  
  
  Graphic
  creation date
  
 
 
  
  SOURCE_DATE
  
  
  Date
  
  
  Source
  date
  
 
 
  
  DIGITIZING_SOURCE
  
  
  Text
  
  
  Source
  of data
  
 
 
  
  TRAFFIC_DIR
  
  
  Text
  
  
  One
  way street code
  
 
 
  
  SPEED_LIM
  
  
  Long
  Integer
  
  
  Speed
  Limit
  
 
 
  
  FUNC_CLASS
  
  
  Text
  
  
  Functional
  classification
  
 
 
  
  TRUCK_ROUTE_TYPE
  
  
  Text
  
  
  Truck
  route type
  
 
 
  
  BUS_ROUTE
  
  
  Text
  
  
  Bus
  route Y/N
  
 
 
  
  SNOW_EMERGENCY_ROUTE
  
  
  Text
  
  
  Snow
  emergency route Y/N
  
 
 
  
  POTHOLE_MAINTENANCE
  
  
  Text
  
  
  Pothole
  maintenance responsibility
  
 
 
  
  STREET_MAINT_DIST
  
  
  Text
  
  
  Street
  maintenance district
  
 
 
  
  BRIDGE
  
  
  Text
  
  
  Y/N
  column if segment contains bridge(s) 
  
 
 
  
  TURNBACK
  
  
  Text
  
  
  Type
  of turn back
  
 
 
  
  SYSTEM_MILEAGE
  
  
  Text
  
  
  Y/N
  column to include segment in system mileage 
  
 
 
  
  SEGMENT_LENGTH
  
  
  Double
  
  
  Graphic
  length
  
 
 
  
  JURISDICTION
  
  
  Text
  
  
  Jurisdiction
  of street segment
  
 
 
  
  US_ROUTE_NO2
  
  
  Text
  
  
  US
  route number option 1
  
 
 
  
  US_ROUTE_NO1
  
  
  Text
  
  
  US
  route number option 2
  
 
 
  
  ROUTE_TYPE
  
  
  Text
  
  
  Funding
  source route type
  
 
 
  
  ROUTE_NO
  
  
  Text
  
  
  Route
  number
  
 
 
  
  STREET_O_NAME
  
  
  Text
  
  
  Street
  on name
  
 
 
  
  STREET_F_NAME
  
  
  Text
  
  
  Street
  from name
  
 
 
  
  STREET_T_NAME
  
  
  Text
  
  
  Street
  to name
  
 
 
  
  OFT
  
  
  Text
  
  
  Street
  On-From-To code
  
 
 
  
  SYMBOL_NAME
  
  
  Text
  
  
  Graphic
  symbol name
  
 
 
  
  AADT_ID
  
  
  Long
  Integer
  
  
  Annual
  average daily traffic ID
  
 
 
  
  Shape
  
  
  Geometry
  
  
  Geometry
  
 
 
  
  Sahpe.STLength()
  
  
  Double
  
  
  Graphic
  length
  
 
Symbol Name Definitions
 
 
 
  Symbol
  Name
  Definition
 
 
  RAMP_CNTY
  Centerline Ramp
  County
 
 
  RAMP_INTST
  Centerline Ramp
  Interstate
 
 
  RAMP_STATE
  Centerline Ramp State
 
 
  ROAD_CNTY
  Centerline Roadway
  County
 
 
  ROAD_INTST
  Centerline Roadway
  Interstate
 
 
  ROAD_MIL
  Centerline Roadway
  Military
 
 
  ROAD_MUNI
  Centerline Roadway
  Municipal
 
 
  ROAD_NONEX
  Centerline Roadway
  Non-Existing
 
 
  ROAD_PKBD
  Centerline Roadway
  Park Board
 
 
  ROAD_PRVT
  Centerline Roadway
  Private
 
 
  ROAD_RWAY
  Centerline Roadway
  Right-of-Way
 
 
  ROAD_STATE
  Centerline Roadway
  State
 
 
  ROAD_STATE_FR
  Centerline Roadway
  State Frontage
 
 
  ROAD_STATE_UNSIGNED
  Centerline Roadway
  State Unsigned Trunck Highway
 
 
  ROAD_UMN
  Centerline Roadway
  University of Minnesota
 ",2018-02-21T21:07:15.000Z,2018-02-21T21:30:39.742Z,http://opendata.minneapolismn.gov/datasets/ec28f7083c9346bf8a9fe44f8546c055_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/PW_Street_Centerline/FeatureServer/0,"-93.32920297531744,44.885909479674076,-93.19760439967172,45.051115967541364",http://opendata.minneapolismn.gov/datasets/ec28f7083c9346bf8a9fe44f8546c055_0
http://opendata.minneapolismn.gov/datasets/d4f231795f0a4414ae8e2d8db2a45cda_13,Airport,"An overlay district is any of several additional districts
established by the zoning regulations that may be more or less restrictive than
the primary zoning district. Where a property is located within an overlay
district, it is subject to the provisions of both the primary zoning district
and the overlay district. Where the provisions are in conflict, the overlay
district governs. In the city?s municipal code, these districts are described
in chapter 551: https://www.municode.com/library/mn/minneapolis/codes/code_of_ordinances?nodeId=MICOOR_TIT20ZOCO_CH551OVDI

?

?


 
  
  FID
  
  
  Auto-generated unique identifier for individual features.
  
 
 
  
  Shape
  
  
  Auto-generated field indicating feature type
  
 
 
  
  NAME
  
  
  Abbreviated code indicating the type of overlay district
  represented by the feature.
  
 
 
  
  SYMBOL_NAM
  
  
  Indicates the type of overlay district represented by the
  feature.
  
 
",2015-07-16T17:11:23.000Z,2018-01-05T16:47:04.760Z,http://opendata.minneapolismn.gov/datasets/d4f231795f0a4414ae8e2d8db2a45cda_13,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/PlanningOverlayDistricts/FeatureServer/13,"-93.365,44.877,-93.19,45.108",http://opendata.minneapolismn.gov/datasets/d4f231795f0a4414ae8e2d8db2a45cda_13
http://opendata.minneapolismn.gov/datasets/d4f231795f0a4414ae8e2d8db2a45cda_12,Shoreland,"An overlay district is any of several additional districts
established by the zoning regulations that may be more or less restrictive than
the primary zoning district. Where a property is located within an overlay
district, it is subject to the provisions of both the primary zoning district
and the overlay district. Where the provisions are in conflict, the overlay
district governs. In the city?s municipal code, these districts are described
in chapter 551: https://www.municode.com/library/mn/minneapolis/codes/code_of_ordinances?nodeId=MICOOR_TIT20ZOCO_CH551OVDI

?

?


 
  
  FID
  
  
  Auto-generated unique identifier for individual features.
  
 
 
  
  Shape
  
  
  Auto-generated field indicating feature type
  
 
 
  
  NAME
  
  
  Abbreviated code indicating the type of overlay district
  represented by the feature.
  
 
 
  
  SYMBOL_NAM
  
  
  Indicates the type of overlay district represented by the
  feature.
  
 
",2015-07-16T17:11:23.000Z,2018-01-05T16:46:33.341Z,http://opendata.minneapolismn.gov/datasets/d4f231795f0a4414ae8e2d8db2a45cda_12,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/PlanningOverlayDistricts/FeatureServer/12,"-93.365,44.877,-93.19,45.108",http://opendata.minneapolismn.gov/datasets/d4f231795f0a4414ae8e2d8db2a45cda_12
