identifier,title,description,issued,modified,landingPage,webService,spatial
http://data-phl.opendata.arcgis.com/datasets/f407c2e33a2c4b82aa5fb578bb8a6116_0,LI BUSINESS LICENSES,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2017-09-19T18:50:59.000Z,2017-12-28T14:06:21.241Z,http://data-phl.opendata.arcgis.com/datasets/f407c2e33a2c4b82aa5fb578bb8a6116_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/LI_BUSINESS_LICENSES/FeatureServer/0,"-75.27770331789603,39.881346207229626,-74.95651020628968,40.13601569178683",http://data-phl.opendata.arcgis.com/datasets/f407c2e33a2c4b82aa5fb578bb8a6116_0
http://data-phl.opendata.arcgis.com/datasets/5452afe978c64fc6a4508cbdd7e27903_0,Existing Trails,CLICK HERE?to view metadata. For any questions or technical assistance please email maps@phila.gov.,2016-12-16T17:01:36.000Z,2017-07-19T04:41:01.829Z,http://data-phl.opendata.arcgis.com/datasets/5452afe978c64fc6a4508cbdd7e27903_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Existing_Trails/FeatureServer/0,"-75.44844467082962,39.8751174879882,-74.9799402354195,40.112744853595274",http://data-phl.opendata.arcgis.com/datasets/5452afe978c64fc6a4508cbdd7e27903_0
http://data-phl.opendata.arcgis.com/datasets/85732a1de65741c0aadac960ef7f1ea3_0,Condom distribution sites,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-05-05T18:30:32.000Z,2017-07-19T04:41:04.955Z,http://data-phl.opendata.arcgis.com/datasets/85732a1de65741c0aadac960ef7f1ea3_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Condom_distribution_sites/FeatureServer/0,"-75.26333784685158,39.916997735811016,-74.99991118037981,40.103169291770136",http://data-phl.opendata.arcgis.com/datasets/85732a1de65741c0aadac960ef7f1ea3_0
http://data-phl.opendata.arcgis.com/datasets/98e30060cb57448690347a67838e98c3_0,PhillyRising Boundaries,CLICK HERE?to view metadata. For any questions or technical assistance please email maps@phila.gov.?,2016-12-16T15:58:26.000Z,2017-07-19T04:41:06.824Z,http://data-phl.opendata.arcgis.com/datasets/98e30060cb57448690347a67838e98c3_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/PhillyRising_Boundaries/FeatureServer/0,"-75.25624809759539,39.89345153581828,-75.0756691706968,40.04606717057167",http://data-phl.opendata.arcgis.com/datasets/98e30060cb57448690347a67838e98c3_0
http://data-phl.opendata.arcgis.com/datasets/2dab828b59c04971b460fc9cd7f59f5c_0,US Congressional 2012,"SummaryTo show the boundary of United States Congressional Districts for the City of Philadelphia.?- Features updated: ?10/23/2013- Attributes updated: 10/23/2013- Metadata updated ? 03/30/2015?- Update Frequency Boundaries reflect US 2012 Congressional Districts. When boundaries change, new layers will be created to reflect the new boundaries.- Public = YAbstractThis layer shows 2012 United States Congressional Districts established by redistricting from 2010 census after the Supreme Court unanimously approved the Legislative Reapportionment Commission's 2012 Revised Final Plan on May 08, 2013. The state of Pennsylvania is divided into 18 Congressional Districts. Currently, the city has or is part of 3 United States Congressional Districts.?NOTE for GIS Users:- The boundaries of the this layer do NOT follow the City's Composite layer. This is done strictly due to Pennsylvania Redistricting which is governed by law.?Data DevelopmentKey Attribute FieldsDistrict_N: Congressional District NumberCoordinate SystemSource Data: Lambert Conformal Conic,?NAD 1983 StatePlane Pennsylvania South FIPS 3702 (US Feet)ArcGIS Online Export Data: GCS_WGS_1984, Decimal DegreeThematic MappingUse District_N for thematic mapping and labeling.Other InformationN/ACreditsPhiladelphia City Planning Commission1515 Arch Street, 13 FlPhiladelphia, PA ?19102GIS Manager: Darshna Patel (215) 683-4611 and darshna.patel@phila.gov",2015-05-13T14:46:16.000Z,2017-07-19T04:40:57.451Z,http://data-phl.opendata.arcgis.com/datasets/2dab828b59c04971b460fc9cd7f59f5c_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/US_Congressional_2012/FeatureServer/0,"-75.28415197553542,39.8690479289737,-74.95405684516605,40.136470385266826",http://data-phl.opendata.arcgis.com/datasets/2dab828b59c04971b460fc9cd7f59f5c_0
http://data-phl.opendata.arcgis.com/datasets/9010d26d9deb4cdb9bd8fbc45a8e55f5_0,LaneClosure EUN XY,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-06-03T12:58:45.000Z,2017-12-29T14:10:01.596Z,http://data-phl.opendata.arcgis.com/datasets/9010d26d9deb4cdb9bd8fbc45a8e55f5_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/LaneClosure_EUN_XY/FeatureServer/0,"-75.25164799134303,39.911728244876315,-75.01058756572375,40.13523935881217",http://data-phl.opendata.arcgis.com/datasets/9010d26d9deb4cdb9bd8fbc45a8e55f5_0
http://data-phl.opendata.arcgis.com/datasets/7d3d337cd35f4fd19ea9a52604a89bfe_0,No thru Trucks,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-06-02T19:49:36.000Z,2017-06-30T20:35:05.753Z,http://data-phl.opendata.arcgis.com/datasets/7d3d337cd35f4fd19ea9a52604a89bfe_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/No_thru_Trucks/FeatureServer/0,"-75.25433233349723,39.898884539073336,-74.96453745229682,40.136083383631984",http://data-phl.opendata.arcgis.com/datasets/7d3d337cd35f4fd19ea9a52604a89bfe_0
http://data-phl.opendata.arcgis.com/datasets/f87c257e1039470a8a472694c2cd2e4f_0,Health Centers,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-05-11T14:18:05.000Z,2017-07-19T04:40:55.327Z,http://data-phl.opendata.arcgis.com/datasets/f87c257e1039470a8a472694c2cd2e4f_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Health_Centers/FeatureServer/0,"-75.23970655696613,39.924623589821195,-75.0606411457124,40.06467413873552",http://data-phl.opendata.arcgis.com/datasets/f87c257e1039470a8a472694c2cd2e4f_0
http://data-phl.opendata.arcgis.com/datasets/0e8c67a7c17f47e4a9caec5c1b65a649_0,Secure Vehicle Perimeter WMoF,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-08-28T19:21:05.000Z,2016-12-08T15:39:24.196Z,http://data-phl.opendata.arcgis.com/datasets/0e8c67a7c17f47e4a9caec5c1b65a649_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Secure_Vehicle_Perimeter_WMoF/FeatureServer/0,"-75.29614772471058,39.86716379446382,-74.93922857383603,40.1622169591868",http://data-phl.opendata.arcgis.com/datasets/0e8c67a7c17f47e4a9caec5c1b65a649_0
http://data-phl.opendata.arcgis.com/datasets/a3c0cee49de447be9fd0d5820f9e930f_0,Census Tracts 2000,"This layer is not created by the City of Philadelphia but is provided for mapping purposes. ?For further information about this layer, see the documentation on?Census.Gov.",2015-05-12T17:29:46.000Z,2016-12-08T15:32:46.350Z,http://data-phl.opendata.arcgis.com/datasets/a3c0cee49de447be9fd0d5820f9e930f_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Census_Tracts_2000/FeatureServer/0,"-75.28415308536712,39.86904795556165,-74.95404065551548,40.13646999082772",http://data-phl.opendata.arcgis.com/datasets/a3c0cee49de447be9fd0d5820f9e930f_0
http://data-phl.opendata.arcgis.com/datasets/6d10ed56097c46c7829d8ec59395f7f9_0,LI SERV REQ,CLICK HERE?to view metadata. ?For any questions or technical assistance please email maps@phila.gov.,2016-12-19T16:19:16.000Z,2017-12-28T14:33:46.854Z,http://data-phl.opendata.arcgis.com/datasets/6d10ed56097c46c7829d8ec59395f7f9_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/LI_SERV_REQ/FeatureServer/0,"-75.2778425174292,39.88134921019285,-74.95650700068578,40.13609344678279",http://data-phl.opendata.arcgis.com/datasets/6d10ed56097c46c7829d8ec59395f7f9_0
http://data-phl.opendata.arcgis.com/datasets/f803a45648bb4acb84e5863c1bae439f_0,State Senate 2000,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2016-02-16T18:26:26.000Z,2016-12-08T15:40:00.192Z,http://data-phl.opendata.arcgis.com/datasets/f803a45648bb4acb84e5863c1bae439f_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/State_Senate_2000/FeatureServer/0,"-75.28415276642902,39.86905675489648,-74.95404065551548,40.13646999082772",http://data-phl.opendata.arcgis.com/datasets/f803a45648bb4acb84e5863c1bae439f_0
http://data-phl.opendata.arcgis.com/datasets/d6e9e21e6c844fa5a94e928b39f02352_0,NeighborhoodAdvisoryCommittees,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-11-27T21:14:16.000Z,2017-10-13T16:17:29.390Z,http://data-phl.opendata.arcgis.com/datasets/d6e9e21e6c844fa5a94e928b39f02352_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/NeighborhoodAdvisoryCommittees/FeatureServer/0,"-75.26552361316578,39.87658574811276,-75.05886929586265,40.06819171437029",http://data-phl.opendata.arcgis.com/datasets/d6e9e21e6c844fa5a94e928b39f02352_0
http://data-phl.opendata.arcgis.com/datasets/e10172ebe7964f63830505457c0d7c2a_0,LaneClosure Master,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-06-02T18:54:45.000Z,2017-12-29T14:11:25.138Z,http://data-phl.opendata.arcgis.com/datasets/e10172ebe7964f63830505457c0d7c2a_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/LaneClosure_Master/FeatureServer/0,"-75.2748221000314,39.88486621067658,-74.9693703355245,40.13660515586328",http://data-phl.opendata.arcgis.com/datasets/e10172ebe7964f63830505457c0d7c2a_0
http://data-phl.opendata.arcgis.com/datasets/0960ea0f38f44146bb562f2b212075aa_0,Planning Districts,"CLICK HERE?to view metadata.
For questions or technical assistance please email maps@phila.gov.",2016-04-22T17:13:16.000Z,2016-12-08T15:49:04.441Z,http://data-phl.opendata.arcgis.com/datasets/0960ea0f38f44146bb562f2b212075aa_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Planning_Districts/FeatureServer/0,"-75.28415308536714,39.86904795556165,-74.95404065551548,40.13646999082772",http://data-phl.opendata.arcgis.com/datasets/0960ea0f38f44146bb562f2b212075aa_0
http://data-phl.opendata.arcgis.com/datasets/63da9bd382e7497ca8ea8a01683cca6a_0,RAINGAUGES,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-10-13T17:03:08.000Z,2017-11-28T15:30:43.871Z,http://data-phl.opendata.arcgis.com/datasets/63da9bd382e7497ca8ea8a01683cca6a_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/RAINGAUGES/FeatureServer/0,"-75.32508497672113,39.891736350275686,-74.96891820232175,40.164915794019485",http://data-phl.opendata.arcgis.com/datasets/63da9bd382e7497ca8ea8a01683cca6a_0
http://data-phl.opendata.arcgis.com/datasets/2225246fa1344b9f8ee34d60cca70962_0,Secure Perimeter WMoF,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-08-28T19:14:06.000Z,2016-12-08T15:39:19.199Z,http://data-phl.opendata.arcgis.com/datasets/2225246fa1344b9f8ee34d60cca70962_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Secure_Perimeter_WMoF/FeatureServer/0,"-75.29614772471058,39.86716379446382,-74.93922857383603,40.1622169591868",http://data-phl.opendata.arcgis.com/datasets/2225246fa1344b9f8ee34d60cca70962_0
http://data-phl.opendata.arcgis.com/datasets/d46a7e59e2c246c891fbee778759717e_0,Schools,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2014-11-10T14:31:03.000Z,2017-06-09T18:37:51.952Z,http://data-phl.opendata.arcgis.com/datasets/d46a7e59e2c246c891fbee778759717e_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Schools/FeatureServer/0,"-75.27673477049868,39.90808334644066,-74.96932708133666,40.12858853542894",http://data-phl.opendata.arcgis.com/datasets/d46a7e59e2c246c891fbee778759717e_0
http://data-phl.opendata.arcgis.com/datasets/3f82e6a185d8407b809117e254b9d0c8_0,Philadelphia Promise Zone,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-05-05T21:04:52.000Z,2016-12-21T23:02:42.065Z,http://data-phl.opendata.arcgis.com/datasets/3f82e6a185d8407b809117e254b9d0c8_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Philadelphia_Promise_Zone/FeatureServer/0,"-75.21816551622213,39.95391056520424,-75.17931399286095,39.97494523034899",http://data-phl.opendata.arcgis.com/datasets/3f82e6a185d8407b809117e254b9d0c8_0
http://data-phl.opendata.arcgis.com/datasets/b29467adc3294a54b8ba86bd66af13cd_0,StreamSamplingLocations,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2016-12-21T23:36:48.000Z,2017-11-28T15:40:17.626Z,http://data-phl.opendata.arcgis.com/datasets/b29467adc3294a54b8ba86bd66af13cd_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/StreamSamplingLocations/FeatureServer/0,"-76.28485427118746,39.843979546468745,-74.88110331611949,40.68857896330334",http://data-phl.opendata.arcgis.com/datasets/b29467adc3294a54b8ba86bd66af13cd_0
http://data-phl.opendata.arcgis.com/datasets/3ef37ae02ff24f9f8ccb1ab6c6d923e6_0,Permits,CLICK HERE?to view metadata. For any questions or technical assistance please email maps@phila.gov.?,2015-05-15T14:56:32.000Z,2017-02-16T22:57:19.425Z,http://data-phl.opendata.arcgis.com/datasets/3ef37ae02ff24f9f8ccb1ab6c6d923e6_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Permits/FeatureServer/0,"-75.27785259607143,39.877931458761296,-74.95651696405628,40.13585177509341",http://data-phl.opendata.arcgis.com/datasets/3ef37ae02ff24f9f8ccb1ab6c6d923e6_0
http://data-phl.opendata.arcgis.com/datasets/8f183dea97874cb6a1534bfe2d18a315_0,Highway Sections,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-06-03T13:37:13.000Z,2017-07-19T04:41:06.824Z,http://data-phl.opendata.arcgis.com/datasets/8f183dea97874cb6a1534bfe2d18a315_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Highway_Sections/FeatureServer/0,"-75.28416927944751,39.86860119694071,-74.95404065431649,40.13646999184195",http://data-phl.opendata.arcgis.com/datasets/8f183dea97874cb6a1534bfe2d18a315_0
http://data-phl.opendata.arcgis.com/datasets/9d5b4ec9b7a8498faa9a78ecbf6d9b32_0,Rubbish Recyc Coll Bnd,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-06-03T16:19:04.000Z,2016-12-21T22:42:14.162Z,http://data-phl.opendata.arcgis.com/datasets/9d5b4ec9b7a8498faa9a78ecbf6d9b32_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Rubbish_Recyc_Coll_Bnd/FeatureServer/0,"-75.28416927729702,39.868601193481894,-74.95404065544118,40.13646999262807",http://data-phl.opendata.arcgis.com/datasets/9d5b4ec9b7a8498faa9a78ecbf6d9b32_0
http://data-phl.opendata.arcgis.com/datasets/e7da368406684286b1ace2fd66b3b38e_0,LI APPEALS,"CLICK HERE?to view metadata. For any questions or
technical assistance please email maps@phila.gov.",2016-12-19T17:43:29.000Z,2017-12-28T14:02:10.000Z,http://data-phl.opendata.arcgis.com/datasets/e7da368406684286b1ace2fd66b3b38e_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/LI_APPEALS/FeatureServer/0,"-75.27770331789603,39.881346207229626,-74.95981401325709,40.13574817209496",http://data-phl.opendata.arcgis.com/datasets/e7da368406684286b1ace2fd66b3b38e_0
http://data-phl.opendata.arcgis.com/datasets/025e46045d644325b6ad66b12f90bb81_0,Vacant Block Percent Combined,CLICK HERE?to view metadata. For any questions or technical assistance please email maps@phila.gov.,2017-03-01T19:16:15.000Z,2017-12-28T15:12:46.703Z,http://data-phl.opendata.arcgis.com/datasets/025e46045d644325b6ad66b12f90bb81_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Vacant_Block_Percent_Combined/FeatureServer/0,"-75.28395893467001,39.873214008695314,-74.95523596105431,40.13642199510773",http://data-phl.opendata.arcgis.com/datasets/025e46045d644325b6ad66b12f90bb81_0
http://data-phl.opendata.arcgis.com/datasets/472c504f650242f4be612d8320b89c86_0,Sanitation Areas,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-05-06T15:28:34.000Z,2017-07-19T04:40:59.072Z,http://data-phl.opendata.arcgis.com/datasets/472c504f650242f4be612d8320b89c86_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Sanitation_Areas/FeatureServer/0,"-75.28416927721254,39.86860119348316,-74.95404065543747,40.13646999264997",http://data-phl.opendata.arcgis.com/datasets/472c504f650242f4be612d8320b89c86_0
http://data-phl.opendata.arcgis.com/datasets/ae2e6cf027384761b88131fdcc26edac_0,APPEALS BBS,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-09-04T18:19:12.000Z,2016-12-17T01:10:48.791Z,http://data-phl.opendata.arcgis.com/datasets/ae2e6cf027384761b88131fdcc26edac_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/APPEALS_BBS/FeatureServer/0,"-75.27191328648232,39.89354409651835,-74.96003762617399,40.12055580847959",http://data-phl.opendata.arcgis.com/datasets/ae2e6cf027384761b88131fdcc26edac_0
http://data-phl.opendata.arcgis.com/datasets/709ac21724504bba8e2e899cf64eefda_0,LNA HP Food Access,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2016-01-19T16:24:06.000Z,2016-12-08T15:47:01.660Z,http://data-phl.opendata.arcgis.com/datasets/709ac21724504bba8e2e899cf64eefda_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/LNA_HP_Food_Access/FeatureServer/0,"-75.27407860063865,39.90411135502755,-74.96354822464478,40.13189282731794",http://data-phl.opendata.arcgis.com/datasets/709ac21724504bba8e2e899cf64eefda_0
http://data-phl.opendata.arcgis.com/datasets/da0aac472cc6431dbea2fc90ad3f7463_0,City Owned Bridges,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-06-08T15:39:31.000Z,2017-07-19T04:41:05.337Z,http://data-phl.opendata.arcgis.com/datasets/da0aac472cc6431dbea2fc90ad3f7463_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/City_Owned_Bridges/FeatureServer/0,"-75.28299914797678,39.90063063037705,-74.9601341914733,40.12876704353357",http://data-phl.opendata.arcgis.com/datasets/da0aac472cc6431dbea2fc90ad3f7463_0
http://data-phl.opendata.arcgis.com/datasets/79b6bd1910b646d8bb2d78dbc92424cf_0,FEMA 500 Flood Plain 2007,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-10-30T09:04:35.000Z,2016-12-08T15:42:21.797Z,http://data-phl.opendata.arcgis.com/datasets/79b6bd1910b646d8bb2d78dbc92424cf_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/FEMA_500_Flood_Plain_2007/FeatureServer/0,"-75.28353486280731,39.878075291431195,-74.95499857336125,40.13118688674409",http://data-phl.opendata.arcgis.com/datasets/79b6bd1910b646d8bb2d78dbc92424cf_0
http://data-phl.opendata.arcgis.com/datasets/1ad81da48cd24da492efc42952b4cbea_0,Census Block Groups 2000,"This layer is not created by the City of Philadelphia but is provided for mapping purposes. ?For further information about this layer, see the documentation on?Census.Gov.",2015-05-12T16:56:58.000Z,2016-12-08T15:32:21.401Z,http://data-phl.opendata.arcgis.com/datasets/1ad81da48cd24da492efc42952b4cbea_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Census_Block_Groups_2000/FeatureServer/0,"-75.2943676736495,39.861961657769356,-74.94241221314358,40.14352200256781",http://data-phl.opendata.arcgis.com/datasets/1ad81da48cd24da492efc42952b4cbea_0
http://data-phl.opendata.arcgis.com/datasets/86b01c9fd2224698a43ed8cebfac84ec_0,Bridge Locations,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-06-03T12:38:26.000Z,2017-06-30T19:57:08.644Z,http://data-phl.opendata.arcgis.com/datasets/86b01c9fd2224698a43ed8cebfac84ec_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Bridge_Locations/FeatureServer/0,"-75.28388595830606,39.87649804390524,-74.9572420337586,40.13213987333328",http://data-phl.opendata.arcgis.com/datasets/86b01c9fd2224698a43ed8cebfac84ec_0
http://data-phl.opendata.arcgis.com/datasets/783380aca5ef4a678e1ab3bab5959946_0,Zoning SteepSlopeProtectArea r,"CLICK HERE?to view metadata.
For any questions or technical assistance please email?maps@phila.gov.",2015-05-12T14:11:19.000Z,2017-07-19T04:41:04.825Z,http://data-phl.opendata.arcgis.com/datasets/783380aca5ef4a678e1ab3bab5959946_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Zoning_SteepSlopeProtectArea_r/FeatureServer/0,"-75.27910144694894,39.93631048402195,-75.01153346542685,40.104273926198495",http://data-phl.opendata.arcgis.com/datasets/783380aca5ef4a678e1ab3bab5959946_0
http://data-phl.opendata.arcgis.com/datasets/d948bb607bb942b39817a1ef98eebb12_0,PLCB LIQUOR LICENSES,"CLICK HERE?to view metadata.
For questions or technical assistance please email maps@phila.gov.?",2016-04-22T20:17:06.000Z,2017-07-19T04:41:05.589Z,http://data-phl.opendata.arcgis.com/datasets/d948bb607bb942b39817a1ef98eebb12_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/PLCB_LIQUOR_LICENSES/FeatureServer/0,"-75.27548406410708,39.88457249240086,-74.9574340343273,40.131172283003046",http://data-phl.opendata.arcgis.com/datasets/d948bb607bb942b39817a1ef98eebb12_0
http://data-phl.opendata.arcgis.com/datasets/3265538198254e9fb6a8974745adab51_0,HousingCounselingAgencies,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-11-27T20:55:36.000Z,2016-12-08T15:44:43.034Z,http://data-phl.opendata.arcgis.com/datasets/3265538198254e9fb6a8974745adab51_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/HousingCounselingAgencies/FeatureServer/0,"-75.2311269852026,39.92486164561175,-75.07891850055002,40.072501943914766",http://data-phl.opendata.arcgis.com/datasets/3265538198254e9fb6a8974745adab51_0
http://data-phl.opendata.arcgis.com/datasets/7642499e38b347679104e5d97011f2cd_0,Tile Index 2015,"CLICK HERE?to view metadata.
For questions or technical assistance please email maps@phila.gov.?",2016-04-22T15:58:10.000Z,2016-12-08T15:40:55.767Z,http://data-phl.opendata.arcgis.com/datasets/7642499e38b347679104e5d97011f2cd_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Tile_Index_2015/FeatureServer/0,"-75.32270724072323,39.824796026107585,-74.95074916272002,40.139294536144135",http://data-phl.opendata.arcgis.com/datasets/7642499e38b347679104e5d97011f2cd_0
http://data-phl.opendata.arcgis.com/datasets/d91aaf58059c488fa1fb3176f3ffff5a_0,Properties Reported 2016,CLICK HERE?to view metadata. For questions or technical assistance please email?maps@phila.gov,2017-11-21T19:48:51.000Z,2017-11-22T15:22:30.676Z,http://data-phl.opendata.arcgis.com/datasets/d91aaf58059c488fa1fb3176f3ffff5a_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Properties_Reported_2016/FeatureServer/0,"-75.27619981299819,39.878026988804564,-74.94895165296863,40.12976399403956",http://data-phl.opendata.arcgis.com/datasets/d91aaf58059c488fa1fb3176f3ffff5a_0
http://data-phl.opendata.arcgis.com/datasets/9409bce14c4e4768a11a8432e80bfa68_0,Historic Streets,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-05-05T19:10:00.000Z,2017-10-27T12:59:42.151Z,http://data-phl.opendata.arcgis.com/datasets/9409bce14c4e4768a11a8432e80bfa68_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Historic_Streets/FeatureServer/0,"-75.26545655220453,39.91336691131487,-75.05217965943935,40.09082749033517",http://data-phl.opendata.arcgis.com/datasets/9409bce14c4e4768a11a8432e80bfa68_0
http://data-phl.opendata.arcgis.com/datasets/8bc0786524a4486bb3cf0f9862ad0fbf_0,Census Tracts 2010,"This layer is not created by the City of Philadelphia but is provided for mapping purposes. ?For further information about this layer, see the documentation on?Census.Gov.",2015-05-11T19:43:21.000Z,2017-07-19T04:40:58.339Z,http://data-phl.opendata.arcgis.com/datasets/8bc0786524a4486bb3cf0f9862ad0fbf_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Census_Tracts_2010/FeatureServer/0,"-75.28415308536712,39.86904795556165,-74.95404065551548,40.13646999082772",http://data-phl.opendata.arcgis.com/datasets/8bc0786524a4486bb3cf0f9862ad0fbf_0
http://data-phl.opendata.arcgis.com/datasets/4333983fd1e1449ca7fc2d63ad7e0076_0,Boundaries Division,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-05-20T14:14:55.000Z,2017-07-19T04:40:57.204Z,http://data-phl.opendata.arcgis.com/datasets/4333983fd1e1449ca7fc2d63ad7e0076_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Boundaries_Division/FeatureServer/0,"-75.28416927937694,39.86860119693596,-74.95404065437282,40.13646999184651",http://data-phl.opendata.arcgis.com/datasets/4333983fd1e1449ca7fc2d63ad7e0076_0
http://data-phl.opendata.arcgis.com/datasets/fc8edb9802c944ed809213b9942e67cf_0,Vending Special Districts,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-08-05T16:41:43.000Z,2017-07-19T04:41:00.822Z,http://data-phl.opendata.arcgis.com/datasets/fc8edb9802c944ed809213b9942e67cf_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Vending_Special_Districts/FeatureServer/0,"-75.2276038769778,39.90425377123216,-75.12971562221973,40.040302261975704",http://data-phl.opendata.arcgis.com/datasets/fc8edb9802c944ed809213b9942e67cf_0
http://data-phl.opendata.arcgis.com/datasets/1ac06347b6314922b87dd6b3bf20c15a_0,State House Rep 2000,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2016-02-16T18:03:42.000Z,2016-12-08T15:39:49.785Z,http://data-phl.opendata.arcgis.com/datasets/1ac06347b6314922b87dd6b3bf20c15a_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/State_House_Rep_2000/FeatureServer/0,"-75.2841527562728,39.86905674476711,-74.95404075639986,40.13647002121329",http://data-phl.opendata.arcgis.com/datasets/1ac06347b6314922b87dd6b3bf20c15a_0
