publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"City of Washington, DC","[u'commercial', u'dc', u'dc gis', u'dcoz', u'downtown', u'industrial', u'jul2016', u'land use', u'mixed use', u'planning', u'regulations', u'residential', u'washington dc', u'zoning', u'zr16']",http://opendata.dc.gov/datasets/e907522e847a451ba514251f98270380_31,Zoning Downtown Subareas,"Zoning Downtown Subareas. The review of the Zoning Regulations of 1958, as amended, was a project that began in 2007. The new Zoning Regulations of 2016 were published on March 4, 2016 and effective on September 6, 2016.The purposes of the Downtown (D) zones (D-1-R, D-2, D-3, D-4, D-4-R, D-5,D-5-R, D-6, D-6-R, D-7, and D-8) are to provide for the orderly development and use of land and structures in areas the Comprehensive Plan generally characterized as:(a) Central Washington; or(b) Appropriate for a high-density mix of office, retail, service, residential, entertainment, lodging, institutional, and other uses, often grouped into neighborhoods with distinct identities.Detailed information at http://dcoz.dc.gov.",2016-07-21T13:51:23.000Z,2018-10-12T13:59:48.992Z,http://opendata.dc.gov/datasets/e907522e847a451ba514251f98270380_31,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planning_Landuse_and_Zoning_WebMercator/MapServer/31,"-77.0417,38.8764,-77.0024,38.9086",http://opendata.dc.gov/datasets/e907522e847a451ba514251f98270380_31
"City of Washington, DC","[u'contracts', u'dc', u'dcgis', u'washington dc', u'hiring', u'employment', u'procurement', u'staffing', u'aug2017', u'govoperations', u'pipeline', u'contractors']",http://opendata.dc.gov/datasets/0330599ab72c4a189c9a2627c5db614c_3,Pipeline Contractor Awarded Engagements,"Pipeline Contractor Awarded Engagements. The District of Columbia's IT Pipeline Contract vehicle allows all the District public-sector organizations to hire contractors. It streamlines and standardizes IT procurement utilizing an open network of IT staffing suppliers to meet the diverse IT needs of the District. This provides a one-stop shop and contract processes to quickly engage needed resources for DC agency programs, and provide requisite support for the duration of the contract position.",2017-07-28T19:30:38.000Z,2018-10-12T13:56:51.680Z,http://opendata.dc.gov/datasets/0330599ab72c4a189c9a2627c5db614c_3,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Government_Operations/MapServer/3,"-77.133,38.789,-76.931,38.991",http://opendata.dc.gov/datasets/0330599ab72c4a189c9a2627c5db614c_3
"City of Washington, DC","[u'resident', u'311', u'service requests', u'public service', u'call center', u'ouc', u'dc', u'dc gis', u'washington dc', u'oct2016']",http://opendata.dc.gov/datasets/7c9ac81c00c14f4ba8c96df107f45e9d_0,City Service Requests in 2009,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at?http://311.dc.gov, electronic and US mail service or via other methods of communication.The?Office of Unified Communications (OUC)?oversees the designated call center for all 311 calls and for all District 911 calls.Please also visit the?DC 311 Service Request Map?which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details.http://311.dc.gov",2016-10-19T14:46:26.000Z,2018-10-12T14:16:43.985Z,http://opendata.dc.gov/datasets/7c9ac81c00c14f4ba8c96df107f45e9d_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/0,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/7c9ac81c00c14f4ba8c96df107f45e9d_0
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'political', u'Administrative', u'Parking Enforcement', u'boundary', u'society', u'Washington', u'DC', u'Public Works', u'Parking Beats', u'DC', u'Route', u'DCGIS']",http://opendata.dc.gov/datasets/a187350ab19a4f6aa28d8a0ce6bbdbdc_15,DPW Parking Beats,"Parking Beats. The dataset contains Department of Public Works Parking Beats, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. OCTO staff, in consultation with DPW, heads-up digitized the routes, with the SIS street centerlines as a background, utilizing source maps and staff resources. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE. THIS IS FOR INTERNAL DC GOVERNMENT USE ONLY.",2015-02-27T19:20:24.000Z,2018-10-12T14:06:51.853Z,http://opendata.dc.gov/datasets/a187350ab19a4f6aa28d8a0ce6bbdbdc_15,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/15,"-77.1198964251,38.7915818465,-76.9090163369,38.9959674016",http://opendata.dc.gov/datasets/a187350ab19a4f6aa28d8a0ce6bbdbdc_15
"City of Washington, DC","[u'fines', u'fees', u'license', u'permits', u'payments', u'dc', u'dcgis', u'dcra', u'dmv', u'doh', u'washington dc', u'aug2017']",http://opendata.dc.gov/datasets/fd51a2f8e1214d58a7ec8f883acdaf2d_51,Fines and Fees,"This data contains a comprehensive District of Columbia government extract of fees and fines. ?These include fees for?Department of Consumer and Regulatory Affairs (DCRA)?permits,?Department of Health (DOH)?licenses, and?Department of Motor Vehicles (DMV)?services. ?DC government will update the data yearly as fees and fines are re-evaluated.",2017-07-24T19:03:05.000Z,2018-10-16T06:43:46.674Z,http://opendata.dc.gov/datasets/fd51a2f8e1214d58a7ec8f883acdaf2d_51,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/51,"-77.133,38.789,-76.931,38.991",http://opendata.dc.gov/datasets/fd51a2f8e1214d58a7ec8f883acdaf2d_51
"City of Washington, DC","[u'business', u'DC GIS', u'ddot', u'District of Columbia', u'economic', u'transportation', u'Washington DC']",http://opendata.dc.gov/datasets/32143ca8983d4476b64f4202162bf61e_12,DDOT Central Business District,Central Business District for the DC Department of Transportation. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2015-02-27T19:20:22.000Z,2018-10-12T13:59:49.258Z,http://opendata.dc.gov/datasets/32143ca8983d4476b64f4202162bf61e_12,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/12,"-77.0507936593,38.8843765437,-77.0035095724,38.9119525632",http://opendata.dc.gov/datasets/32143ca8983d4476b64f4202162bf61e_12
"City of Washington, DC","[u'contracts', u'dc', u'dcgis', u'washington dc', u'hiring', u'employment', u'procurement', u'staffing', u'aug2017', u'govoperations']",http://opendata.dc.gov/datasets/1cd772ef24404a14a5bd67cc5ab15f49_2,Pipeline CBE Participants,"Pipeline Certified Business Enterprise Participants. District of Columbia's IT Pipeline Contract vehicle allows all the District's public-sector organizations to hire contractors. It streamlines and standardizes IT procurement, utilizing an open network of IT staffing suppliers to meet the diverse IT needs of the District. ? This provides a one-stop shop and contract processes to quickly engage needed resources for DC agency programs, and provide requisite support for the duration of the contract position.",2017-07-28T19:21:37.000Z,2018-10-12T13:58:43.951Z,http://opendata.dc.gov/datasets/1cd772ef24404a14a5bd67cc5ab15f49_2,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Government_Operations/MapServer/2,"-77.133,38.789,-76.931,38.991",http://opendata.dc.gov/datasets/1cd772ef24404a14a5bd67cc5ab15f49_2
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'311', u'Service Requests']",http://opendata.dc.gov/datasets/03fcb333c5a3441ab9823116b4359c4a_4,Illegal Dumping - Last 30 Days,This data layer shows 311 Service Requests in the last 30 days for illegal dumping on public property.,2015-04-30T13:00:59.000Z,2018-10-12T14:12:38.646Z,http://opendata.dc.gov/datasets/03fcb333c5a3441ab9823116b4359c4a_4,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/4,"-77.0887002184,38.8385876457,-76.9133179876,38.9838178657",http://opendata.dc.gov/datasets/03fcb333c5a3441ab9823116b4359c4a_4
"City of Washington, DC","[u'resident', u'311', u'service requests', u'public service', u'call center', u'ouc', u'dc', u'dc gis', u'washington dc', u'oct2016']",http://opendata.dc.gov/datasets/ba150a4170bc484b8cc204be308fa70c_1,City Service Requests in 2010,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at?http://311.dc.gov, electronic and US mail service or via other methods of communication.The?Office of Unified Communications (OUC)?oversees the designated call center for all 311 calls and for all District 911 calls.Please also visit the?DC 311 Service Request Map?which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details.http://311.dc.gov",2016-10-19T14:54:24.000Z,2018-10-12T14:18:14.823Z,http://opendata.dc.gov/datasets/ba150a4170bc484b8cc204be308fa70c_1,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/1,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/ba150a4170bc484b8cc204be308fa70c_1
"City of Washington, DC","[u'1Percent Public Use Microdata Area Code', u'106th congressional district Code', u'108th congressional district Code', u'11001', u'3 digit ZIP Code Tabulation Area Code', u'5 digit ZIP Code Tabulation Area Code', u'5Percent Public Use Microdata Area Code', u'Alaska Native Regional Corporation FIPS code', u'American IndianAlaska NativeNative Hawaiian Areas Census Code', u'Block Group', u'blocks', u'boundaries', u'census', u'census 2010', u'Census Tract Number', u'centroids', u'Consolidated City FIPS Code', u'County FIPS Code', u'County or Equivalent Entity', u'County or equivalent entity', u'County Subdivision FIPS Code', u'dc', u'dc gis', u'demographic', u'District of Columbia', u'Elementary School District Local Education Agency Code', u'FIPS 55 Place Code For All Places', u'Landwater Flag', u'Legislative Session Year', u'Metropolitan Statistical AreaConsolidated Metropolitan Statistical Area FIPS Code', u'New England County Metropolitan Area FIPS Code', u'Number', u'population', u'Primary Metropolitan Statistical Area FIPS Code', u'Rreservation or Offreservation Trust Land Indicator', u'Secondary School District Local Education Agency Code', u'State FIPS Code', u'State Legislative District Lower Chamber Code', u'State Legislative District Upper Chamber Code', u'Subminor Civil Division FIPS Code in Puerto Rico', u'Table', u'Tabulation Block Number', u'Topological Faces', u'Traffic Analysis Zone Code', u'Tribal Subdivision Code', u'US', u'Unified School District Local Education Agency Code', u'United States', u'Urban Area Code', u'Urban Growth Area Code', u'Voting District Code', u'washington dc']",http://opendata.dc.gov/datasets/a0823c94029942118c05989ae6949850_31,Census Blocks Centroid in 2010,"The overall metadata describes the process and content of the block boundary file.  Centroids were generated from it post-processing.In order for others to use the information in the Census MAF/TIGER database in a geographic information system (GIS) or for other geographic applications, the Census Bureau releases to the public extracts of the database in the form of TIGER/Line Shapefiles.The TIGER/Line Files are shapefiles and related database files (.dbf) that are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTDB).",2016-02-22T16:18:43.000Z,2018-10-12T14:02:06.216Z,http://opendata.dc.gov/datasets/a0823c94029942118c05989ae6949850_31,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/31,"-77.1187,38.7926,-76.9103,38.9936",http://opendata.dc.gov/datasets/a0823c94029942118c05989ae6949850_31
"City of Washington, DC","[u'Government operations', u'transparency', u'accountability', u'PO', u'purchase orders', u'procurement', u'Office of Contracting and Procurement', u'Financials', u'2016', u'mar2017', u'dollars']",http://opendata.dc.gov/datasets/aa91227baed140c98cfcf91a8c96263a_47,Purchase Orders in FY 2016,"2017 - DC Office of Contracting and
Procurement Purchase Orders from Procurement Automated Support System (PASS).
This dataset contains purchase orders with the amount spend greater than $2500.",2017-03-07T13:45:27.000Z,2018-10-12T13:59:17.123Z,http://opendata.dc.gov/datasets/aa91227baed140c98cfcf91a8c96263a_47,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/47,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/aa91227baed140c98cfcf91a8c96263a_47
"City of Washington, DC","[u'Washington DC', u'DC GIS', u'District of Columbia', u'Transportation', u'Washington', u'DC', u'public safety', u'camera', u'DCGIS', u'CCTV', u'DC', u'traffic', u'commuter', u'congestion', u'street']",http://opendata.dc.gov/datasets/2bb8375e31a94067a17911ea70f917ef_11,Closed Circuit TV Street Cameras,"Closed Circuit TV Street Cameras locations. The dataset contains locations and attributes of CCTV and other cameras, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies.",2015-02-27T21:14:38.000Z,2018-10-12T14:07:19.511Z,http://opendata.dc.gov/datasets/2bb8375e31a94067a17911ea70f917ef_11,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/11,"-77.1136854205,38.8129508617,-76.9132159813,38.9922847456",http://opendata.dc.gov/datasets/2bb8375e31a94067a17911ea70f917ef_11
"City of Washington, DC","[u'transportation', u'DDOT', u'violations', u'Vision Zero', u'VZ', u'feb2016', u'odtest', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'parking', u'parking violation', u'ppsa', u'ddot', u'vision zero']",http://opendata.dc.gov/datasets/8feb282177d04c68969c43e00682bad4_20,Parking Violations Summary for 2015 - Weeks 27 to 52,"The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over?50 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, what type of parking violations occurred the most in the time period of this data? These data will give up to?26 distinct street segments of information ? one for each week of the half year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the weekStreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? fieldRegistered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingImproper commercial and residential vehicle parkingparking in a manner impeding bicycle and pedestrian access parking meter violations?miscellaneous parking violations parking in a restricted/reserved curbside use zone ?residential permit parking program violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summariesRecords which do not have a time of day associated with the violation were excluded from these summaries.",2016-02-10T18:04:36.000Z,2018-10-12T16:35:53.171Z,http://opendata.dc.gov/datasets/8feb282177d04c68969c43e00682bad4_20,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/20,"-77.113,38.813,-76.9094,38.9953",http://opendata.dc.gov/datasets/8feb282177d04c68969c43e00682bad4_20
"City of Washington, DC","[u'aug2018', u'building', u'DC', u'District of Columbia', u'planimetrichistoric', u'Planimetrics', u'structure', u'Washington', u'buildingfootprint']",http://opendata.dc.gov/datasets/f5be08a33dab41f3ac35e4eb04566d92_4,Building Footprints 2013,"Building. The dataset contains polygons representing planimetric buildings, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 1999 and updated in 2005, 2008, 2010, and 2013. The following planimetric layers were updated: - Building Polygons (BldgPly)- Bridge and Tunnel Polygons (BrgTunPly)- Grate (GratePly)- Horizontal and Vertical Control Points (GeoControlPt) - Obscured Area Polygons (ObsAreaPly)- Railroad Lines (RailRdLn) - Road, Parking, and Driveway Polygons (RoadPly)- Sidewalk Polygons (SidewalkPly)- Stairs (StairPly)- Swimming Pools (SwmPoolPly)- Wooded Areas (WoodPly) METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2018-07-19T19:19:32.000Z,2018-10-18T23:28:17.280Z,http://opendata.dc.gov/datasets/f5be08a33dab41f3ac35e4eb04566d92_4,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_2013/MapServer/4,"-77.1152,38.8104,-76.9096,38.9956",http://opendata.dc.gov/datasets/f5be08a33dab41f3ac35e4eb04566d92_4
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'311', u'Service Requests']",http://opendata.dc.gov/datasets/b3f1cca9a3a64eddac710733186becd8_11,Recycling Bin - Last 30 Days,This data layer shows 311 Service Requests in the last 30 days for?requests of a recycling bin or cart.,2015-04-30T13:01:05.000Z,2018-10-12T14:04:42.527Z,http://opendata.dc.gov/datasets/b3f1cca9a3a64eddac710733186becd8_11,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/11,"-77.0989707796,38.875838766,-76.9249934271,38.9665662081",http://opendata.dc.gov/datasets/b3f1cca9a3a64eddac710733186becd8_11
"City of Washington, DC","[u'cable television', u'dc', u'economy', u'entertainment', u'film', u'government operations', u'octfme', u'rebate', u'tv', u'washington dc']",http://opendata.dc.gov/datasets/c10f04be2443477ea640760b7a9a29d6_15,TV and Film Rebate Funds,"List of DC vendors and production categories by Rebate Fund awardees. The Office of Cable Television, Film, Music and Entertainment (OCTFME) administers the DC Film, Television and Entertainment Rebate Fund to media production companies with qualified projects filmed in the District.?https://entertainment.dc.gov/page/production-incentives.",2018-10-11T13:51:40.000Z,2018-10-12T14:04:37.085Z,http://opendata.dc.gov/datasets/c10f04be2443477ea640760b7a9a29d6_15,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Government_Operations/MapServer/15,"-77.136,38.786,-76.928,38.994",http://opendata.dc.gov/datasets/c10f04be2443477ea640760b7a9a29d6_15
"City of Washington, DC","[u'Cadastral', u'DC', u'DC', u'DC GIS', u'DCGIS', u'District of Columbia', u'Land', u'location', u'Lot', u'Open Data', u'Property', u'Square', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/36b373cc47f743348eb658a4c1f8de6f_0,Air Rights Lot Points,"Air Right Lot points. Air right lots are established by RPTA to reflect a party?s right to construct an improvement above an existing area of land that is not owned by the constructor. They are a type of development right in real estate referring to the empty space about a property. These tax lot numbers start at 7000. There are approximately 704 air rights lots. Air rights are taxed in DC.Created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. They are created by the DC Office of Tax and Revenue, Real Property Tax Assessment Office.",2015-02-27T21:09:45.000Z,2018-10-12T14:13:17.741Z,http://opendata.dc.gov/datasets/36b373cc47f743348eb658a4c1f8de6f_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/0,"-77.0761376624,38.8682161752,-76.9332156498,38.9566426165",http://opendata.dc.gov/datasets/36b373cc47f743348eb658a4c1f8de6f_0
"City of Washington, DC","[u'Government operations', u'transparency', u'accountability', u'PO', u'purchase orders', u'procurement', u'Office of Contracting and Procurement', u'Financials', u'2006', u'dollars']",http://opendata.dc.gov/datasets/0570813a443f472fbce5a29bc93cbe8f_38,Purchase Orders in FY 2006,"2006 - DC Office of Contracting and
Procurement Purchase Orders from Procurement Automated Support System (PASS).
This dataset contains purchase orders with the amount of spend greater than
$2500.",2017-03-07T15:54:31.000Z,2018-10-12T14:01:21.572Z,http://opendata.dc.gov/datasets/0570813a443f472fbce5a29bc93cbe8f_38,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/38,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/0570813a443f472fbce5a29bc93cbe8f_38
"City of Washington, DC","[u'cable television', u'dcn', u'dkn', u'entertainment', u'film', u'octfme', u'dcc', u'network', u'dc', u'washington dc', u'council']",http://opendata.dc.gov/datasets/97abf1faba274787b416e29cb7e2f8d3_14,District Television Programs Completed,"This data includes information on completed programs for channels the District of Columbia Network, (DCN), the District of Columbia Council Channel, (DCC), and the District Knowledge Network, (DKN). It includes total run times, date completed, editor, and presentation titles.?https://entertainment.dc.gov/page/cable-tv.",2018-10-11T13:47:17.000Z,2018-10-12T14:05:08.649Z,http://opendata.dc.gov/datasets/97abf1faba274787b416e29cb7e2f8d3_14,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Government_Operations/MapServer/14,"-77.136,38.786,-76.928,38.994",http://opendata.dc.gov/datasets/97abf1faba274787b416e29cb7e2f8d3_14
"City of Washington, DC","[u'aug2018', u'building', u'DC', u'DC', u'District of Columbia', u'planimetrichistoric', u'Planimetrics', u'structure', u'Washington']",http://opendata.dc.gov/datasets/1bb3373e86e24f868d45cd67d900e11c_5,Building Footprints Deleted 2013,"Building Footprints Deleted. The dataset contains polygons representing planimetric deleted buildings , created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 1999 and updated in 2005, 2008, 2010, and 2013. The following planimetric layers were updated: Building Polygons (BldgPly)- Bridge and Tunnel Polygons (BrgTunPly)Grate (GratePly)Horizontal and Vertical Control Points (GeoControlPt)Obscured Area Polygons (ObsAreaPly)Railroad Lines (RailRdLn)Road, Parking, and Driveway Polygons (RoadPly)Sidewalk Polygons (SidewalkPly)Stairs (StairPly)Swimming Pools (SwmPoolPly)Wooded Areas (WoodPly) METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2018-07-19T19:20:45.000Z,2018-10-12T13:57:49.666Z,http://opendata.dc.gov/datasets/1bb3373e86e24f868d45cd67d900e11c_5,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_2013/MapServer/5,"-77.1154,38.8113,-76.9113,38.9948",http://opendata.dc.gov/datasets/1bb3373e86e24f868d45cd67d900e11c_5
"City of Washington, DC","[u'Government operations', u'transparency', u'accountability', u'PO', u'purchase orders', u'procurement', u'Office of Contracting and Procurement', u'Financials', u'2007', u'mar2017', u'ocp']",http://opendata.dc.gov/datasets/2d005f2b04734c2a83882e3a3026e829_39,Purchase Orders in FY 2007,"2007 - DC Office of Contracting and
Procurement Purchase Orders from Procurement Automated Support System (PASS).
This dataset contains purchase orders with the amount of spend greater than
$2500.",2017-03-07T15:50:13.000Z,2018-10-12T14:02:52.266Z,http://opendata.dc.gov/datasets/2d005f2b04734c2a83882e3a3026e829_39,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/39,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/2d005f2b04734c2a83882e3a3026e829_39
"City of Washington, DC","[u'aug2018', u'Building', u'DC', u'DC', u'District of Columbia', u'planimetrichistoric', u'Planimetrics', u'stair', u'structure', u'transportation', u'walkway', u'Washington']",http://opendata.dc.gov/datasets/4e8d78c7600a49f8a3f74b0de37afc28_10,Stairs 2013,"Stair. The dataset contains polygons representing planimetric Stairs, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 1999 and updated in 2005, 2008, 2010, and 2013. The following planimetric layers were updated: - Building Polygons (BldgPly)- Bridge and Tunnel Polygons (BrgTunPly)- Grate (GratePly)- Horizontal and Vertical Control Points (GeoControlPt) - Obscured Area Polygons (ObsAreaPly)- Railroad Lines (RailRdLn) - Road, Parking, and Driveway Polygons (RoadPly)- Sidewalk Polygons (SidewalkPly)- Stairs (StairPly)- Swimming Pools (SwmPoolPly)- Wooded Areas (WoodPly) METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2018-07-19T20:17:02.000Z,2018-10-12T13:58:28.027Z,http://opendata.dc.gov/datasets/4e8d78c7600a49f8a3f74b0de37afc28_10,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_2013/MapServer/10,"-77.1174,38.8107,-76.9114,38.9894",http://opendata.dc.gov/datasets/4e8d78c7600a49f8a3f74b0de37afc28_10
"City of Washington, DC","[u'transportation', u'DDOT', u'moving violations', u'violations', u'Vision Zero', u'VZ', u'feb2016', u'odtest', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'vision zero', u'ppsa', u'moving']",http://opendata.dc.gov/datasets/c376f3bd33064a749ec0c9ad700e27ed_18,Moving Violations Summary for 2015,"The?Vision Zero?data contained in this layer pertain to moving violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over 40 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, where are the majority of Unsafe Operator moving violations in the AM Rush of 2015? These data will give up to 52 distinct street segments of information ? one for each week of the year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the week StreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? field Registered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingLow Speeding (Under 20mph) - speed violations under 20mphHigh Speeding (above 20mph) - speed violations over 20 mph including reckless drivingUnsafe Driving -violations for driving maneuvers unsafe to traffic?Unsafe Vehicle - violations for vehicle characteristics unsafe to traffic Unsafe Operator- violations for operator (driver) characteristics unsafe to trafficOther- miscellaneous violationsImportant Notes:? Records which could not be associated to a street center-line segment (StreetSeg) were excluded from these summariesRecords which do not have a time of day associated with the violation were excluded from these summaries.",2016-02-10T17:38:50.000Z,2018-10-12T16:16:48.032Z,http://opendata.dc.gov/datasets/c376f3bd33064a749ec0c9ad700e27ed_18,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/18,"-77.1167,38.816,-76.9094,38.9923",http://opendata.dc.gov/datasets/c376f3bd33064a749ec0c9ad700e27ed_18
"City of Washington, DC","[u'dpw', u'public service', u'dc', u'dc gis', u'washington', u'clean', u'environment', u'trash', u'recycling', u'dec2015', u'311']",http://opendata.dc.gov/datasets/9b5ae5ee38234538b08c66bb20dea1e3_34,Container Removal in Last 30 Days,The?Chief Technology Office?shares service requests data feeds that come through?http://311.dc.gov?and the Mayor's 311 call center. These are locations for container removal service requests in?the last?30 days.,2015-12-10T19:19:17.000Z,2018-10-12T13:59:43.968Z,http://opendata.dc.gov/datasets/9b5ae5ee38234538b08c66bb20dea1e3_34,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/34,"-77.1023,38.8346,-76.917,38.9924",http://opendata.dc.gov/datasets/9b5ae5ee38234538b08c66bb20dea1e3_34
