publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Special Service Areas']",http://data-lakecountyil.opendata.arcgis.com/datasets/375196a683954c53ad6f28ca34aa9f8d,Bannockburn Special Service Area 1,Bannockburn Special Service Area 1,2018-08-15T17:18:07.000Z,2018-10-17T21:40:18.502Z,http://data-lakecountyil.opendata.arcgis.com/datasets/375196a683954c53ad6f28ca34aa9f8d,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/BannockburnSpecialServiceArea1.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/375196a683954c53ad6f28ca34aa9f8d
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Tax Increment Finance TIF Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/d36eceb523eb41eb9e2d8f7994c9ad6b,Barrington Tax Increment Finance Area 1,Barrington Tax Increment Finance Area 1,2018-08-15T17:19:03.000Z,2018-10-17T21:40:07.172Z,http://data-lakecountyil.opendata.arcgis.com/datasets/d36eceb523eb41eb9e2d8f7994c9ad6b,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/BarringtonTaxIncrementFinanceArea1.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/d36eceb523eb41eb9e2d8f7994c9ad6b
"Lake County, Illinois",[u'CIR'],http://data-lakecountyil.opendata.arcgis.com/datasets/4aa21d9dc2c44846bd05ed9e10012592,2014 Lake County Aerial Color InfraRed (CIR) - SW Quarter,There is no description available.,2018-02-02T18:19:51.000Z,2018-10-17T21:40:08.218Z,http://data-lakecountyil.opendata.arcgis.com/datasets/4aa21d9dc2c44846bd05ed9e10012592,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2014CIRAerialsSW.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/4aa21d9dc2c44846bd05ed9e10012592
"Lake County, Illinois",[u'Regular'],http://data-lakecountyil.opendata.arcgis.com/datasets/fce577655a3a4dbcb912e9447088501d,2007 Lake County Aerial - NE Quarter,There is no description available.,2018-02-02T17:53:38.000Z,2018-10-17T21:40:00.330Z,http://data-lakecountyil.opendata.arcgis.com/datasets/fce577655a3a4dbcb912e9447088501d,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2007AerialsNE.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/fce577655a3a4dbcb912e9447088501d
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Special Service Areas']",http://data-lakecountyil.opendata.arcgis.com/datasets/d91e061d344f4118940122aa5afaf101,Round Lake Special Service Area 2 Prairie Walk,Round Lake Special Service Area 2 Prairie Walk,2018-08-15T17:27:11.000Z,2018-08-15T18:53:23.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/d91e061d344f4118940122aa5afaf101,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/RoundLakeSpecialServiceArea2PrairieWalk.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/d91e061d344f4118940122aa5afaf101
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Judicial Subdistricts']",http://data-lakecountyil.opendata.arcgis.com/datasets/6c8f79ab26794192a6e2695dada703f5,Judicial Subcircuit 6 Precinct Book,Judicial Subcircuit 6 Precinct Book,2018-08-15T17:08:43.000Z,2018-08-15T18:53:30.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/6c8f79ab26794192a6e2695dada703f5,https://maps.lakecountyil.gov/Output/DistrictMaps/pol/JS_Dist6_PrecinctBook.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/6c8f79ab26794192a6e2695dada703f5
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Fire Protection Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/b4b48aeec46e4152a2113cd940197660,Wauconda Fire Protection District,Wauconda Fire Protection District,2018-08-15T16:39:56.000Z,2018-10-17T21:40:20.207Z,http://data-lakecountyil.opendata.arcgis.com/datasets/b4b48aeec46e4152a2113cd940197660,https://maps.lakecountyil.gov/Output/DistrictMaps/fire/WaucondaFireProtectionDistrict.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/b4b48aeec46e4152a2113cd940197660
"Lake County, Illinois","[u'Lake County Illinois', u'Voting Precincts', u'Elections', u'Political Boundaries']",http://data-lakecountyil.opendata.arcgis.com/datasets/42f155879f974b07b0f0e6500c137d61_7,Voting Precincts,"Download In State Plane Projection Here.?Registered voters are assigned to individual precincts and
cast their votes at the designated polling place for the precinct. These
boundaries are proposed by the County Clerk and approved by the County Board
following provisions of Illinois State Statutes. Precinct boundaries can be
changed as needed to achieve objectives such as balancing the number of voters
among precincts and minimizing the number of ballot styles representing unique
combinations of elective districts in a precinct and for other purposes
established by law.

Update Frequency:
This dataset is updated on a weekly basis.",2016-11-23T18:26:13.000Z,2018-10-17T21:39:38.684Z,http://data-lakecountyil.opendata.arcgis.com/datasets/42f155879f974b07b0f0e6500c137d61_7,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/LakeCounty_PoliticalBoundaries/FeatureServer/7,"-88.2001,42.1522,-87.7557,42.496",http://data-lakecountyil.opendata.arcgis.com/datasets/42f155879f974b07b0f0e6500c137d61_7
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Special Service Areas']",http://data-lakecountyil.opendata.arcgis.com/datasets/c11b87c5b7fc4ef38e8c27ab07298633,Lake Zurich Special Service Area 11,Lake Zurich Special Service Area 11,2018-08-15T17:23:23.000Z,2018-10-17T21:40:06.472Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c11b87c5b7fc4ef38e8c27ab07298633,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/LakeZurichSpecialServiceArea11.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/c11b87c5b7fc4ef38e8c27ab07298633
"Lake County, Illinois","[u'Lake County Illinois', u'Education', u'Tax Districts', u'High School', u'School Districts', u'Tax Districts spatial data']",http://data-lakecountyil.opendata.arcgis.com/datasets/6911d457c9ec48ee9edceba4bfc393dd_6,High School Districts,"Download?In State Plane Projection Here.?School district boundaries are based on legal documents
filed in the office of the Recorder of Deeds and on court orders. Mapping is
based on the legal descriptions from those documents, which relate to existing
parcel, municipal, township and PLSS features. Attributes include the district
name, address and district number.

Update Frequency:
This dataset is updated on a weekly basis.",2016-11-21T18:28:37.000Z,2018-10-17T21:39:30.927Z,http://data-lakecountyil.opendata.arcgis.com/datasets/6911d457c9ec48ee9edceba4bfc393dd_6,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/LakeCounty_TaxDistricts/FeatureServer/6,"-88.2001,42.1522,-87.7557,42.496",http://data-lakecountyil.opendata.arcgis.com/datasets/6911d457c9ec48ee9edceba4bfc393dd_6
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'High School Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/e386d7e820964611a33da0112a14f86d,Zion-Benton Township High School Dictrict 126,Zion-Benton Township High School Dictrict 126,2018-08-15T17:17:47.000Z,2018-10-17T21:40:06.831Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e386d7e820964611a33da0112a14f86d,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/Zion-BentonTownshipHighSchoolDistrict126.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/e386d7e820964611a33da0112a14f86d
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Township Map', u'Moraine Township']",http://data-lakecountyil.opendata.arcgis.com/datasets/f01a432ddc8f469e978416120fd0eac4,Moraine Township Elementary School,Moraine Township Elementary School,2018-08-15T17:40:51.000Z,2018-08-15T18:53:28.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/f01a432ddc8f469e978416120fd0eac4,https://maps.lakecountyil.gov/Output/TownshipMaps/cmoraelem.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/f01a432ddc8f469e978416120fd0eac4
"Lake County, Illinois","[u'Lake County Illinois', u'soils', u'soil survey', u'Soil Survey Geographic', u'SSURGO', u'USGS Geographic Names Information System', u'GNIS', u'soils spatial data']",http://data-lakecountyil.opendata.arcgis.com/datasets/68f2e5a13c9443f99115c1e791a9380d_2,Soil Polygons,"Download In State Plane Projection Here.?See the Lake County Soils Documentation for additional information -- including an explanation of data fields.This product includes the United States Department of Agriculture - Natural Resources Conservation Service
 2004 Soil Survey data and related information. An intergovernmental 
funding agreement between the USDA-NRCS, the State of Illinois 
Department of Agriculture and Lake County made this product possible. 
This soil information is referred to as SSURGO by NRCS.

        The spatial (soil polygons) and tabular (physical and 
chemical properties) data for all soil survey areas are available free 
from the Web Soil Survey website.

        Helpful information about soils can be found through the NRCS Illinois website.

        The McHenry-Lake County Soil and Water Conservation District staff can also provide assistance with questions related to soils.",2016-11-21T17:08:50.000Z,2018-10-17T21:39:43.058Z,http://data-lakecountyil.opendata.arcgis.com/datasets/68f2e5a13c9443f99115c1e791a9380d_2,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/LakeCounty_SoilData/FeatureServer/2,"-88.2002,42.1524,-87.7559,42.496",http://data-lakecountyil.opendata.arcgis.com/datasets/68f2e5a13c9443f99115c1e791a9380d_2
"Lake County, Illinois","[u'Lake County Illinois', u'Water', u'Hydrology', u'Wetlands', u'ADID', u'Surface Water', u'Surface Water spatial data']",http://data-lakecountyil.opendata.arcgis.com/datasets/7a80d65174ba415081a46f5fcc69e402_0,"Lake County, IL ADID Wetlands","Download In State Plane Projection Here.?Boundaries of designated high quality ADID wetlands established as a result of a formal process under the direction of the U.S. Environmental Protection Agency. Part 404(b)(1) of the Clean Water Act authorizes the USEPA and the US Army Corps of Engineers
 to identify in advance of specific permit requests aquatic sites which 
will be considered as areas generally unsuitable for disposal of dredged
 or fill material. This process is called an Advanced Identification or 
ADID. Under the ADID process identification of an area as generally 
unsuitable for fill does not prohibit applications for permits to fill 
in these areas. Therefore the ADID designation of unsuitability is 
advisory not regulatory.

        An ADID designation lets a potential applicant know in 
advance that a proposal to fill such a site is not likely to be 
consistent with the 404(b)(1) guidelines, and the USEPA will probably 
request permit denial.

        ADID wetland information is also useful in watershed 
planning, land use planning, public land acquisition programs, natural 
resource studies and other purposes.

        The wetland selection criteria and methodology are documented
 in the publication entitled Advanced Identification (ADID) Study, Lake
 County, Illinois. Final Report, November 1992 which is included in 
this download.

        Boundaries were delineated by the ADID project team on 
orthophotograph background with an intended usage scale of 1 = 400', a 
scale ratio of 1:4800.",2016-09-30T19:18:43.000Z,2018-10-17T21:39:30.956Z,http://data-lakecountyil.opendata.arcgis.com/datasets/7a80d65174ba415081a46f5fcc69e402_0,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/ADID_Wetlands/FeatureServer/0,"-88.19967953095082,42.1524062247808,-87.7606705469789,42.49583828261354",http://data-lakecountyil.opendata.arcgis.com/datasets/7a80d65174ba415081a46f5fcc69e402_0
"Lake County, Illinois","[u'Lake County Illinois', u'County Board', u'Districts', u'Political Boundaries']",http://data-lakecountyil.opendata.arcgis.com/datasets/34d280c9abf9445e8469f3b9ccd2c61d_0,County Board Districts,"Download In State Plane Projection Here.?Lake County is governed by the 21 elected members of the
County Board each representing a single district.

Update Frequency:
This dataset is updated on a weekly basis.",2016-11-23T17:50:23.000Z,2018-10-17T21:39:39.871Z,http://data-lakecountyil.opendata.arcgis.com/datasets/34d280c9abf9445e8469f3b9ccd2c61d_0,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/LakeCounty_PoliticalBoundaries/FeatureServer/0,"-88.2001,42.1522,-87.7557,42.496",http://data-lakecountyil.opendata.arcgis.com/datasets/34d280c9abf9445e8469f3b9ccd2c61d_0
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/7e467d61dd764d91b2a891d155fc4974,Election Precinct 71,Election Precinct 71,2018-08-15T16:47:15.000Z,2018-08-15T18:53:22.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/7e467d61dd764d91b2a891d155fc4974,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/071.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/7e467d61dd764d91b2a891d155fc4974
"Lake County, Illinois","[u'Lake County Illinois', u'Tax Districts', u'Library Districts', u'Libraries', u'Tax Districts spatial data']",http://data-lakecountyil.opendata.arcgis.com/datasets/dc5c2cc8fc644b15a8870c3badaf9edf_8,Library Districts,"Download In State Plane Projection Here.?School district boundaries are based on legal documents
filed in the office of the Recorder of Deeds and on court orders. Mapping is
based on the legal descriptions from those documents, which relate to existing
parcel, municipal, township and PLSS features. Attributes include the district
name, address and district number.

Update Frequency:
This dataset is updated on a weekly basis.",2016-11-21T18:53:45.000Z,2018-10-17T21:39:31.432Z,http://data-lakecountyil.opendata.arcgis.com/datasets/dc5c2cc8fc644b15a8870c3badaf9edf_8,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/LakeCounty_TaxDistricts/FeatureServer/8,"-88.2001,42.1526,-87.797,42.496",http://data-lakecountyil.opendata.arcgis.com/datasets/dc5c2cc8fc644b15a8870c3badaf9edf_8
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Countywide Map']",http://data-lakecountyil.opendata.arcgis.com/datasets/a29423cce7e6405499a7813bd236f702,Countywide High School Districts,Countywide High School Districts,2018-08-15T16:28:12.000Z,2018-10-17T21:40:06.328Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a29423cce7e6405499a7813bd236f702,https://maps.lakecountyil.gov/Output/CountyMaps/cctyhigh.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/a29423cce7e6405499a7813bd236f702
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Special Service Areas']",http://data-lakecountyil.opendata.arcgis.com/datasets/c6edd8f577e64cc39936143ca04cb7f7,Volo Special Service Area 6,Volo Special Service Area 6,2018-08-15T17:28:05.000Z,2018-10-17T21:40:02.357Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c6edd8f577e64cc39936143ca04cb7f7,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/VoloSpecialServiceArea6.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/c6edd8f577e64cc39936143ca04cb7f7
"Lake County, Illinois","[u'Ethics Ordinance', u'Lake County Board Ethics']",http://data-lakecountyil.opendata.arcgis.com/datasets/87d080489e484be7b6fb0dd8524ff5c3,Ethics Ordinance,There is no description available.,2018-09-05T18:22:15.000Z,2018-10-17T21:39:39.443Z,http://data-lakecountyil.opendata.arcgis.com/datasets/87d080489e484be7b6fb0dd8524ff5c3,https://lakecounty.legistar.com/View.ashx?M=F=5146438=9659D267-28A9-4321-8C4C-FE0C98CC9343,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/87d080489e484be7b6fb0dd8524ff5c3
"Lake County, Illinois","[u'Lake County Illinois', u'Fire', u'Tax Districts', u'Emergency Response', u'Fire Protection Districts', u'Tax Districts spatial data']",http://data-lakecountyil.opendata.arcgis.com/datasets/25bbe3a4a2c04273bc9bcb651891b743_4,Fire Protection Districts,"Download In State Plane Projection Here.?Fire district boundaries are based on legal documents filed
in the office of the Recorder of Deeds and on court orders. Mapping is based on
the legal descriptions from those documents, which relate to existing parcel,
municipal, township and PLSS features. Attributes include the district name,
address and district number.

Update Frequency:
This dataset is updated on a weekly basis.",2016-11-21T22:08:22.000Z,2018-10-17T21:39:31.174Z,http://data-lakecountyil.opendata.arcgis.com/datasets/25bbe3a4a2c04273bc9bcb651891b743_4,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/LakeCounty_TaxDistricts/FeatureServer/4,"-88.2001,42.1526,-87.7987,42.496",http://data-lakecountyil.opendata.arcgis.com/datasets/25bbe3a4a2c04273bc9bcb651891b743_4
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Park Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/94d7e37b344e4b91b7d9472e2e6418fb,Zion Park District,Zion Park District,2018-08-15T16:43:20.000Z,2018-08-15T18:53:29.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/94d7e37b344e4b91b7d9472e2e6418fb,https://maps.lakecountyil.gov/Output/DistrictMaps/park/ZionParkDistrict.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/94d7e37b344e4b91b7d9472e2e6418fb
"Lake County, Illinois","[u'Rules of Order', u'Operational Procedures', u'Lake County Board']",http://data-lakecountyil.opendata.arcgis.com/datasets/2e9f494e1ec64fc4abd57fb9e184902e,Board Rules of Order and Operational Procedures,There is no description available.,2018-09-05T18:24:06.000Z,2018-10-17T21:39:27.920Z,http://data-lakecountyil.opendata.arcgis.com/datasets/2e9f494e1ec64fc4abd57fb9e184902e,http://www.lakecountyil.gov/DocumentCenter/View/4643/Board-Rules-of-Order-and-Operational-Procedures-PDF?bidId=,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/2e9f494e1ec64fc4abd57fb9e184902e
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Elementary School Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/066c8bba28c2489b834633cf4474db54,Antioch Community Consolidated School Dictrict 34,Antioch Community Consolidated School Dictrict 34,2018-08-15T17:13:55.000Z,2018-10-17T21:39:57.531Z,http://data-lakecountyil.opendata.arcgis.com/datasets/066c8bba28c2489b834633cf4474db54,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/antiochcommunityconsolidatedschooldistrict34.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/066c8bba28c2489b834633cf4474db54
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'City and Village Boundaries']",http://data-lakecountyil.opendata.arcgis.com/datasets/2d2b0491943b4bb7ba224eb6dbd14922,Village of Beach Park,Village of Beach Park,2018-08-15T16:34:00.000Z,2018-10-17T21:40:05.107Z,http://data-lakecountyil.opendata.arcgis.com/datasets/2d2b0491943b4bb7ba224eb6dbd14922,https://maps.lakecountyil.gov/Output/DistrictMaps/city/VillageofBeachPark.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/2d2b0491943b4bb7ba224eb6dbd14922
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Sanitary Districts']",http://data-lakecountyil.opendata.arcgis.com/datasets/414247dd28b5497da3f5e9e8a1b56143,Lakes Region Sanitary District,Lakes Region Sanitary District,2018-08-15T17:13:21.000Z,2018-10-17T21:40:18.422Z,http://data-lakecountyil.opendata.arcgis.com/datasets/414247dd28b5497da3f5e9e8a1b56143,https://maps.lakecountyil.gov/Output/DistrictMaps/sani/LakesRegionSanitaryDistrict.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/414247dd28b5497da3f5e9e8a1b56143
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/ee2b7f4603da42e8b7065d191dec8291,Election Precinct 42,Election Precinct 42,2018-08-15T16:45:37.000Z,2018-10-17T21:39:58.972Z,http://data-lakecountyil.opendata.arcgis.com/datasets/ee2b7f4603da42e8b7065d191dec8291,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/042.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/ee2b7f4603da42e8b7065d191dec8291
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/6b8c4726669a4d4883005b90ba9a467b,Benon Township Election Precincts,Benon Township Election Precincts,2018-08-15T17:30:16.000Z,2018-10-17T21:40:16.663Z,http://data-lakecountyil.opendata.arcgis.com/datasets/6b8c4726669a4d4883005b90ba9a467b,https://maps.lakecountyil.gov/Output/DistrictMaps/twppcts/bentpcts.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/6b8c4726669a4d4883005b90ba9a467b
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Township Map', u'Grant Township']",http://data-lakecountyil.opendata.arcgis.com/datasets/3aa289e903b241ed817377c2031451fc,Grant Township Park,Grant Township Park,2018-08-15T17:38:03.000Z,2018-08-15T18:53:23.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/3aa289e903b241ed817377c2031451fc,https://maps.lakecountyil.gov/Output/TownshipMaps/cgrntpark.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/3aa289e903b241ed817377c2031451fc
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'City and Village Boundaries']",http://data-lakecountyil.opendata.arcgis.com/datasets/155d1834218a4fccaba747d806d68363,City of Waukegan,City of Waukegan,2018-08-15T16:33:32.000Z,2018-10-17T21:40:09.005Z,http://data-lakecountyil.opendata.arcgis.com/datasets/155d1834218a4fccaba747d806d68363,https://maps.lakecountyil.gov/Output/DistrictMaps/city/CityofWaukegan.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/155d1834218a4fccaba747d806d68363
"Lake County, Illinois","[u'Countours', u'Topography', u'Surface model', u'Triangulated irregular network', u'TIN', u'Terrain', u'3D', u'Elevation', u'Contours', u'Lake County  Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/7b30f42898e54ea8afb57df9b08dfbc3,Contours - Township 46N Range 11E (dwg),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:12:29.000Z,2018-10-17T21:39:17.453Z,http://data-lakecountyil.opendata.arcgis.com/datasets/7b30f42898e54ea8afb57df9b08dfbc3, https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_dgn_4611.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/7b30f42898e54ea8afb57df9b08dfbc3
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/741de70fe0f14b9e816e7ea799ddf799,Election Precinct 371,Election Precinct 371,2018-08-15T17:04:31.000Z,2018-10-17T21:39:46.878Z,http://data-lakecountyil.opendata.arcgis.com/datasets/741de70fe0f14b9e816e7ea799ddf799,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/371.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/741de70fe0f14b9e816e7ea799ddf799
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'County Board']",http://data-lakecountyil.opendata.arcgis.com/datasets/e6f71fb373174f1a9ec8a3054fae26ab,County Board District 12 Precinct Book,County Board District 12 Precinct Book,2018-08-15T16:31:22.000Z,2018-10-17T21:39:52.296Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e6f71fb373174f1a9ec8a3054fae26ab,https://maps.lakecountyil.gov/Output/DistrictMaps/bord/CB_Dist12_PrecinctBook.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/e6f71fb373174f1a9ec8a3054fae26ab
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/fe23e56e88d445f8a7513f8261842d84,Election Precinct 296,Election Precinct 296,2018-08-15T17:00:08.000Z,2018-10-17T21:40:03.715Z,http://data-lakecountyil.opendata.arcgis.com/datasets/fe23e56e88d445f8a7513f8261842d84,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/296.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/fe23e56e88d445f8a7513f8261842d84
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/ad23eb6d655e41d1b31886c3b3ccdb4d,Election Precinct 245,Election Precinct 245,2018-08-15T16:57:16.000Z,2018-10-17T21:40:12.427Z,http://data-lakecountyil.opendata.arcgis.com/datasets/ad23eb6d655e41d1b31886c3b3ccdb4d,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/245.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/ad23eb6d655e41d1b31886c3b3ccdb4d
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/e4c339b7603348aaa3bc046ff9364517,Election Precinct 379,Election Precinct 379,2018-08-15T17:04:55.000Z,2018-10-17T21:40:12.468Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e4c339b7603348aaa3bc046ff9364517,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/379.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/e4c339b7603348aaa3bc046ff9364517
