publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"City of Washington, DC","[u'Cadastral', u'DC', u'DC', u'DC Boundary stones', u'DC GIS', u'DCGIS', u'District of Columbia', u'Land', u'Open Data', u'Property', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/71432cce5f3d40e799245d781ab8c00d_42,Boundary Stones Location,"DC Boundary stone locations. The dataset contains locations and attributes of DC Boundary stones, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by A. Morton Thomas amp; Associates, Inc. identified DC Boundary stone locations. DC Boundary stones field surveyed by GPS and conventional survey methods. Surveyed accuracy is +/- 5cm horizontal and +/- 9cm vertical. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T21:10:08.000Z,2018-10-12T13:59:49.145Z,http://opendata.dc.gov/datasets/71432cce5f3d40e799245d781ab8c00d_42,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/42,"-77.1725492718,38.7902193208,-76.9090341132,38.9959633137",http://opendata.dc.gov/datasets/71432cce5f3d40e799245d781ab8c00d_42
"City of Washington, DC","[u'aug2018', u'DC', u'DC', u'District of Columbia', u'planimetrichistoric', u'Planimetrics', u'Railroad', u'Transportation', u'Washington']",http://opendata.dc.gov/datasets/1e5e38f0df29456db4eb9d9519220f6c_2,Railroads 2013,"Railroad. The dataset contains polygons representing planimetric Railroads, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 1999 and updated in 2005, 2008, 2010, and 2013. The following planimetric layers were updated: - Building Polygons (BldgPly)- Bridge and Tunnel Polygons (BrgTunPly)- Grate (GratePly)- Horizontal and Vertical Control Points (GeoControlPt) - Obscured Area Polygons (ObsAreaPly)- Railroad Lines (RailRdLn) - Road, Parking, and Driveway Polygons (RoadPly)- Sidewalk Polygons (SidewalkPly)- Stairs (StairPly)- Swimming Pools (SwmPoolPly)- Wooded Areas (WoodPly) METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2018-07-19T19:17:16.000Z,2018-10-12T13:57:56.004Z,http://opendata.dc.gov/datasets/1e5e38f0df29456db4eb9d9519220f6c_2,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_2013/MapServer/2,"-77.0416,38.8206,-76.9315,38.9799",http://opendata.dc.gov/datasets/1e5e38f0df29456db4eb9d9519220f6c_2
"City of Washington, DC","[u'DMPED', u'government', u'Real Estate', u'Planning', u'Intelligence', u'Economic', u'development']",http://opendata.dc.gov/datasets/50e8d059e58048fe8a72ce5d8c5e97e5,DMPED Economic Intelligence Dashboard and Data,"DMPED is using economic data to drive positive change and build good government for District of Columbia residents. We focus on collecting and compiling information about our city, in particular on D.C.?s economic development priorities that create more pathways to the middle class: jobs, quality affordable housing, and community-focused development.This site is an online version of the Deputy Mayor for Planning and Economic Development?s weekly dashboard. This dashboard is also transmitted to the City Administrator, the Mayor, and other senior staff, so they can be aware of economic trends and context. It includes only data that is public, so certain indicators that DMPED uses are not included.",2016-05-17T12:47:18.000Z,2018-10-12T13:56:11.262Z,http://opendata.dc.gov/datasets/50e8d059e58048fe8a72ce5d8c5e97e5,https://open.dc.gov/economic-intelligence/,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/50e8d059e58048fe8a72ce5d8c5e97e5
"City of Washington, DC","[u'doee', u'environment', u'building', u'energy', u'benchmarks', u'building energy benchmarking', u'green', u'solar', u'dc', u'washington dc', u'dc gis', u'may2016']",http://opendata.dc.gov/datasets/aba010cff7fe4d4cb369a54b56cd7544_45,Building Energy Benchmarks,"The Clean and Affordable Energy Act of 2008 established that all private buildings over 50,000 gross square feet within the District of Columbia, including multifamily residences, must annually measure and disclose their energy and water consumption to the Department of Energy and Environment (DOEE). Benchmarking is defined as tracking a building?s energy and water use and using a standard metric to compare the building?s performance against past performance and to its peers nationwide. These comparisons have been shown to drive energy efficiency upgrades and increase occupancy rates and property values. The District of Columbia has chosen U.S. EPA?s free, industry-standard ENERGY STAR? Portfolio Manager? tool for benchmarking and reporting. DDOE is required to publicly disclose the ENERGY STAR? Benchmarking results for each publicly or privately owned building that is subject to the benchmarking law, beginning with the 2nd year of benchmarking data for that building. For more information, see http://doee.dc.gov/energybenchmarking.",2016-05-10T21:07:35.000Z,2018-10-12T14:13:56.859Z,http://opendata.dc.gov/datasets/aba010cff7fe4d4cb369a54b56cd7544_45,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/45,"-77.107,38.8224,-76.9161,38.9851",http://opendata.dc.gov/datasets/aba010cff7fe4d4cb369a54b56cd7544_45
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'Transportation']",http://opendata.dc.gov/datasets/ccca0411369f47a1a19cab79a4323dd6_68,Guardrails and Barriers,Guardrails and barriers. This dataset was collected as part of the planimetric mapping project. Hidden features were added as enhancements to this dataset.,2015-02-27T21:15:11.000Z,2018-10-12T15:07:23.801Z,http://opendata.dc.gov/datasets/ccca0411369f47a1a19cab79a4323dd6_68,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/68,"-77.1195595668,38.7927175508,-76.9120949496,38.9960352423",http://opendata.dc.gov/datasets/ccca0411369f47a1a19cab79a4323dd6_68
"City of Washington, DC","[u'resident', u'311', u'service requests', u'public service', u'call center', u'ouc', u'dc', u'dc gis', u'washington dc', u'oct2016']",http://opendata.dc.gov/datasets/0e4b7d3a83b94a178b3d1f015db901ee_7,City Service Requests in 2016,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at?http://311.dc.gov, electronic and US mail service or via other methods of communication.The?Office of Unified Communications (OUC)?oversees the designated call center for all 311 calls and for all District 911 calls.Please also visit the?DC 311 Service Request Map?which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details.http://311.dc.gov",2016-10-19T17:37:02.000Z,2018-11-01T18:12:09.061Z,http://opendata.dc.gov/datasets/0e4b7d3a83b94a178b3d1f015db901ee_7,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/7,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/0e4b7d3a83b94a178b3d1f015db901ee_7
"City of Washington, DC","[u'EOM', u'Financials', u'finance', u'budget', u'Capital Projects', u'Operating Budget']",http://opendata.dc.gov/datasets/a88c70e7f1b443cf950b3c784083977e,DC Open Budget Data,"Openbudget.dc.gov?offers a deep dive into the District?s operational and capital budget, providing more detail on expenditures currently offered in the annual budget books. The District will update the site quarterly, in conjunction with the Office of the Chief Financial Officer?s revenue forecasts.?Openbudget.dc.gov?will include historical data, from the Fiscal Year 2012 through the 2017 proposed budget.The user-friendly portal allows data to be downloaded, shared on social media, and merged into a range of charts and graphs. The content is clustered into the following categories:?Governmental Direction and Support, Economic Development and Regulation, Public Safety and Justice, Public Education System, Human Support Services, Public Works, and Financing and Other.?Openbudget.dc.gov?charts expenditures by year, and by expense category. Users do not need to log in to view data.? However, any user interested in bookmarking or saving data will need to create a profile. ?First-time visitors to the site should allow for a slight delay as the site loads the expansive amount of data. Subsequent visits to the site will promptly load.?",2016-05-17T12:41:42.000Z,2018-10-12T13:56:08.461Z,http://opendata.dc.gov/datasets/a88c70e7f1b443cf950b3c784083977e,https://openbudget.dc.gov/transparency#/,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/a88c70e7f1b443cf950b3c784083977e
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'Utility', u'Communication', u'utilitiesCommunication', u'society', u'signalSign', u'utility pole', u'Planimetrics', u'Washington', u'DC', u'Utilitycommunication']",http://opendata.dc.gov/datasets/52a70a0438dc44818e97593d13d808ae_13,Utility Poles,"Utilities (Utility pole, Street Light, Traffic Signal Pole, and Power Transmission Tower). Contract NCPC 93-02. This document describes the planimetric map production for the 350 tiles located in Washington DC and the surrounding states of MD and VA.",2015-02-27T21:17:17.000Z,2018-10-12T13:56:56.665Z,http://opendata.dc.gov/datasets/52a70a0438dc44818e97593d13d808ae_13,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Utility_and_Communication_WebMercator/MapServer/13,"-77.1164091408,38.7930643033,-76.9094483302,38.9957549951",http://opendata.dc.gov/datasets/52a70a0438dc44818e97593d13d808ae_13
"City of Washington, DC","[u'fireworks', u'fems', u'mpd', u'dc', u'dc gis', u'311', u'dec2015', u'washington', u'safety']",http://opendata.dc.gov/datasets/6d23f7e1200945c7bd0ae90afafd84ee_39,Illegal Fireworks in Last 30 Days,The?Chief Technology Office?shares service requests data feeds that come through?http://311.dc.gov?and the Mayor's 311 call center. These are locations for Illegal fireworks service requests in?the last?30 days.,2015-12-10T20:09:04.000Z,2018-10-12T14:17:42.170Z,http://opendata.dc.gov/datasets/6d23f7e1200945c7bd0ae90afafd84ee_39,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/39,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/6d23f7e1200945c7bd0ae90afafd84ee_39
"City of Washington, DC","[u'Administrative', u'boundary', u'Central employment area', u'DC', u'DC', u'DC GIS', u'DCGIS', u'District of Columbia', u'Open Data', u'Planning area', u'political', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/07e3b785872a4e4b89b183c171b2f5bc_7,Central Employment Areas (CEA),"Central Employment Area. The dataset is a polygon representing the location and attributes of Central Employment Area (CEA) (the CEA is the core area of the District of Columbia where the greatest concentration of employment in the city and region is encouraged), created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Jurisdictions were identified from public records (map and written description created by the National Capital Planning Commission) and heads-up digitized from the 1995 orthophotographs. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T19:20:19.000Z,2018-10-23T15:07:31.632Z,http://opendata.dc.gov/datasets/07e3b785872a4e4b89b183c171b2f5bc_7,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/7,"-77.0539102869,38.8603584277,-76.9870303479,38.9107951162",http://opendata.dc.gov/datasets/07e3b785872a4e4b89b183c171b2f5bc_7
"City of Washington, DC","[u'transportation', u'DDOT', u'violations', u'Vision Zero', u'VZ', u'feb2016', u'odtest', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'parking', u'parking violation', u'ppsa', u'vision zero']",http://opendata.dc.gov/datasets/36b5d185ab2d4107958932814988f388_4,Parking Violations Summary for 2009 - Weeks 1 to 26,"The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over?50 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, what type of parking violations occurred the most in the time period of this data? These data will give up to?26 distinct street segments of information ? one for each week of the half year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the weekStreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? fieldRegistered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingImproper commercial and residential vehicle parkingparking in a manner impeding bicycle and pedestrian access parking meter violations?miscellaneous parking violations parking in a restricted/reserved curbside use zone ?residential permit parking program violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summaries. Records which do not have a time of day associated with the violation were excluded from these summaries.",2016-02-10T17:41:01.000Z,2018-10-12T16:50:49.952Z,http://opendata.dc.gov/datasets/36b5d185ab2d4107958932814988f388_4,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/4,"-77.1122,38.8147,-76.9094,38.9953",http://opendata.dc.gov/datasets/36b5d185ab2d4107958932814988f388_4
"City of Washington, DC","[u'parcc', u'dcps', u'education', u'washington dc', u'dc', u'dcgis', u'school', u'student', u'Partnership for Assessment of Readiness for College and Careers', u'jan2018', u'MultiState Alternate Assessment', u'msaa', u'assessment', u'testing', u'scores', u'college']",http://opendata.dc.gov/datasets/85fce54dea6946dea827c02a6bda88bb_23,DC Public Schools Student Assessment Results,"This data contains the official 2016-2017 assessment performance results for the Partnership for Assessment of Readiness for College (PARCC) and Multi-State Alternate Assessment (MSAA) assessments in ELA and mathematics. This also includes historical performance information from the 2015-16 and 2014-15 PARCC and MSAA administrations. The dataset contains detailed information, showing multiple levels of results for specific groups of students, for all grades within a school, and for individual grades. For more information, visit?https://osse.dc.gov/assessments.",2017-12-22T19:16:48.000Z,2018-10-12T14:02:11.479Z,http://opendata.dc.gov/datasets/85fce54dea6946dea827c02a6bda88bb_23,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Education_WebMercator/MapServer/23,"-77.136,38.786,-76.928,38.994",http://opendata.dc.gov/datasets/85fce54dea6946dea827c02a6bda88bb_23
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'311', u'Service Requests']",http://opendata.dc.gov/datasets/3fc30434699e4238a8586d4447ff3622_31,Street/Alley Repave - Last 30 Days,This data layer shows 311 Service Requests in the last 30 days for street and alley repave requests on public property.,2015-04-30T13:01:19.000Z,2018-10-23T06:22:11.589Z,http://opendata.dc.gov/datasets/3fc30434699e4238a8586d4447ff3622_31,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/31,"-81.5315055843,37.5762727728,-81.5268715612,37.5782508747",http://opendata.dc.gov/datasets/3fc30434699e4238a8586d4447ff3622_31
"City of Washington, DC","[u'resident', u'311', u'service requests', u'public service', u'call center', u'ouc', u'dc', u'dc gis', u'washington dc', u'feb2017']",http://opendata.dc.gov/datasets/19905e2b0e1140ec9ce8437776feb595_8,City Service Requests in 2017,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at?http://311.dc.gov, electronic and US mail service or via other methods of communication.The?Office of Unified Communications (OUC)?oversees the designated call center for all 311 calls and for all District 911 calls.Please also visit the?DC 311 Service Request Map?which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details.",2017-02-18T17:55:20.000Z,2018-10-24T04:48:19.061Z,http://opendata.dc.gov/datasets/19905e2b0e1140ec9ce8437776feb595_8,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/8,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/19905e2b0e1140ec9ce8437776feb595_8
"City of Washington, DC","[u'power', u'wire', u'service request', u'311', u'dc', u'dc gis', u'washington', u'safety', u'utility', u'dec2015']",http://opendata.dc.gov/datasets/66982badbd654dedadf1b346d1a95dca_42,Wire Down or Power Outage in Last 30 Days,The?Chief Technology Office?shares service requests data feeds that come through?http://311.dc.gov?and the Mayor's 311 call center. These are locations for wire down or power outage service requests in?the last?30 days.,2015-12-10T20:25:26.000Z,2018-10-12T13:57:16.050Z,http://opendata.dc.gov/datasets/66982badbd654dedadf1b346d1a95dca_42,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/42,"-77.0961,38.949,-77.0961,38.949",http://opendata.dc.gov/datasets/66982badbd654dedadf1b346d1a95dca_42
"City of Washington, DC","[u'DC', u'DC', u'DC GIS', u'DCGIS', u'District of Columbia', u'event', u'Open Data', u'roadway asset', u'Signalized Intersection', u'signalSign', u'structure', u'terrestrial', u'Transportation', u'transportation', u'transportation asset', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/265c6f0ad9ff4bfcac6a582d3ab90a46_86,Signalized Intersections (ACISA),"Signalized Intersection locations. The dataset contains locations and attributes of Signalized Intersection, created as part of the District of Columbia, Department of Transportation (DDOT) Street Spatial Database (SSD). A database provided by the District of Columbia, Department of Transportation identified Signalized Intersection locations.  METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T21:15:22.000Z,2018-10-12T14:25:50.592Z,http://opendata.dc.gov/datasets/265c6f0ad9ff4bfcac6a582d3ab90a46_86,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/86,"-77.111838045,38.8212305447,-76.9110990055,38.9922779799",http://opendata.dc.gov/datasets/265c6f0ad9ff4bfcac6a582d3ab90a46_86
"City of Washington, DC","[u'Cadastral', u'DC', u'DC', u'DC GIS', u'DCGIS', u'District of Columbia', u'Land', u'Lbdnychange', u'location', u'Lot', u'otr', u'parcel', u'Property', u'record', u'reservation', u'Square', u'tax', u'vector', u'vpm', u'Washington']",http://opendata.dc.gov/datasets/a2ad593ad0314709a9bf829061e20476_14,Land Boundary Changes - 2008,"Owner polygons. The dataset contains locations and attributes of owner polygons, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. The tax information (attribution) comes from OTR's Public Extract file. The creation of this layer is automated, occurs weekly, and uses the most currently available tax information. The date of the extract can be found in the EXTRACTDATfield in this layer. Please visit http://vpm.dc.gov/ for additional information. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters.?",2015-02-27T21:09:52.000Z,2018-05-17T20:26:57.000Z,http://opendata.dc.gov/datasets/a2ad593ad0314709a9bf829061e20476_14,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/14,"-77.1194137968,38.801593412,-76.9092582345,38.995976663",http://opendata.dc.gov/datasets/a2ad593ad0314709a9bf829061e20476_14
"City of Washington, DC","[u'transportation', u'DDOT', u'moving violations', u'violations', u'Vision Zero', u'VZ', u'feb2016', u'odtest', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'vision zero', u'ppsa', u'moving']",http://opendata.dc.gov/datasets/b2586556b54e417ca337d45a0f2cb11d_3,Moving Violations Summary for 2009,"The?Vision Zero?data contained in this layer pertain to moving violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over 40 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, where are the majority of Unsafe Operator moving violations in the AM Rush of 2009? These data will give up to 52 distinct street segments of information ? one for each week of the year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the week StreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? field Registered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingLow Speeding (Under 20mph) - speed violations under 20mphHigh Speeding (above 20mph) - speed violations over 20 mph including reckless drivingUnsafe Driving -violations for driving maneuvers unsafe to traffic?Unsafe Vehicle - violations for vehicle characteristics unsafe to traffic Unsafe Operator- violations for operator (driver) characteristics unsafe to trafficOther- miscellaneous violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summariesRecords which do not have a time of day associated with the violation were excluded from these summaries.",2016-02-10T17:18:46.000Z,2018-10-12T16:28:48.175Z,http://opendata.dc.gov/datasets/b2586556b54e417ca337d45a0f2cb11d_3,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/3,"-77.1167,38.816,-76.9094,38.9924",http://opendata.dc.gov/datasets/b2586556b54e417ca337d45a0f2cb11d_3
"City of Washington, DC","[u'Washington DC', u'DC GIS', u'District of Columbia', u'311', u'Service Requests', u'parking', u'enforcement', u'ticket', u'citation', u'car', u'violation', u'dc']",http://opendata.dc.gov/datasets/ecad12968e934c8cbd2e8ca4436a285b_8,Parking Enforcement in the Last 30 Days,"This data layer shows 311 Service Requests in the last 30 days for parking enforcement.?Citizens are advised that normal operating hours for the Parking Control Branch are generally from 6:00 am until 9:30 pm, Monday through Friday. Parking enforcement requests may not be completed within the established timeframe if requests are made at night, on the weekend, or government holidays, or during extreme weather such as hurricanes or snow emergencies.",2015-04-30T13:01:02.000Z,2018-10-12T14:00:49.001Z,http://opendata.dc.gov/datasets/ecad12968e934c8cbd2e8ca4436a285b_8,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/8,"-77.1105453152,38.8197345652,-76.9120451152,38.9940485768",http://opendata.dc.gov/datasets/ecad12968e934c8cbd2e8ca4436a285b_8
"City of Washington, DC","[u'Open Data', u'Washington DC', u'Facility', u'Structure', u'DC GIS', u'District of Columbia', u'structure', u'Planimetrics', u'Washington', u'DC', u'society']",http://opendata.dc.gov/datasets/0196b51588d64a73baba197714fa2567_6,Benches,"Miscellaneous Points (statues, planters, benches, Bollard, etc). Contract NCPC 93-02. This document describes the planimetric map production for the 350 tiles located in Washington DC and the surrounding states of MD and VA.",2015-04-27T16:51:28.000Z,2018-10-12T14:00:49.149Z,http://opendata.dc.gov/datasets/0196b51588d64a73baba197714fa2567_6,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Facility_and_Structure/MapServer/6,"-77.1154951087,38.7976092762,-76.9096931393,38.9953251164",http://opendata.dc.gov/datasets/0196b51588d64a73baba197714fa2567_6
"City of Washington, DC","[u'clean', u'clean city', u'collection day', u'DC GIS', u'District of Columbia', u'DPW', u'Public', u'Public Service', u'public works', u'recycling', u'Service', u'small trash', u'trash', u'Washington DC']",http://opendata.dc.gov/datasets/50828cf6f54a41728408a9fd31969820_13,Conventional Trash Days,"Trash day boundaries in the conventional trash collection area of Washington DC. The day boundaries are the areas where trash collection takes place on a particular day. There are several routes within each day boundary. Each crew is assigned to collect trash in one route per day. Conventional trash collection refers to the type of trash container used by the residents for setting out trash. The smaller carts that are distributed by the City fit better in the more crowded areas of the central part of the City due to small or non-existent yards and tight alleys. Since the containers are smaller, trash in the conventional area of the City is collected twice a week. Therefore the Day boundaries are designated as Monday/Thursday or as Tuesday/Friday. For more information, visit https://dpw.dc.gov/service/trash-collection.",2015-02-27T21:13:04.000Z,2018-10-12T13:57:38.181Z,http://opendata.dc.gov/datasets/50828cf6f54a41728408a9fd31969820_13,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/13,"-77.0730264714,38.8707210355,-76.9754594416,38.9374327416",http://opendata.dc.gov/datasets/50828cf6f54a41728408a9fd31969820_13
"City of Washington, DC","[u'abandoned', u'Abandoned Vehicle Inspection Area', u'Abandoned Vehicles', u'Administrative', u'boundary', u'DC GIS', u'District of Columbia', u'DPW', u'investigator', u'Open Data', u'political', u'Washington DC']",http://opendata.dc.gov/datasets/f2293e5cbf18464f971c9faea50dbd18_0,Abandoned Vehicle Inspection Area,"Abandoned Vehicle Investigator Areas are the boundaries of the areas that abandoned vehicle investigators are assigned for investigating abandoned vehicle service requests as well as recognizing abandoned vehicles and initiating enforcement on their own. There are 11 areas: Ward 1, Wards 2 and 3, Ward 4 north, Ward 4 south, Ward 5 north, Ward 5 south, Ward 6, Ward 7 north, Ward 7 south, Ward 8 north, and Ward 8 south. The data layer was created by using the ArcMap data editing trace tool. Boundary streets were selected and then the trace tool was used to create boundaries that conform to the street centerlines.",2015-02-27T19:20:15.000Z,2018-10-12T14:01:21.593Z,http://opendata.dc.gov/datasets/f2293e5cbf18464f971c9faea50dbd18_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/0,"-77.1198960997,38.7915818502,-76.9090163432,38.9959613436",http://opendata.dc.gov/datasets/f2293e5cbf18464f971c9faea50dbd18_0
"City of Washington, DC","[u'Care Facility', u'DC', u'DC', u'DC GIS', u'DCGIS', u'Dialysis', u'District of Columbia', u'Health', u'health', u'hospital', u'Kidney', u'society', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/45452b5fbb4a41efa44ce7c8eb3fc194_2,Dialysis Clinics,"Dialysis Centers. This dataset contains points representing dialysis center locations, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Dialysis center locations were identified from Department of Health records, then geocoded and heads-up shifted to the appropriate building(s).",2015-02-27T21:04:20.000Z,2018-10-12T13:58:11.852Z,http://opendata.dc.gov/datasets/45452b5fbb4a41efa44ce7c8eb3fc194_2,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Health_WebMercator/MapServer/2,"-77.0756355592,38.8356109219,-76.9251058301,38.9499347999",http://opendata.dc.gov/datasets/45452b5fbb4a41efa44ce7c8eb3fc194_2
"City of Washington, DC","[u'Washington DC', u'DC GIS', u'District of Columbia', u'Public', u'Service', u'Public Service', u'recycling', u'trash', u'clean', u'dpw', u'public works']",http://opendata.dc.gov/datasets/c4667a508d5c40a5a50d1f94b46e9324_12,Conventional Recycling Days,"Recycling day boundaries in the conventional trash collection area of Washington DC. The day boundaries are the areas where recycling collection takes place on a particular day. There are several routes within each day boundary. Each crew is assigned to collect recycling in one route per day. Whereas trash is collected in the conventional area twice per week, recycling is collected once per week. Blue 35 gallon recycling containers are distributed to citizens in the conventional area as they are in the supercan area, but in the densest areas some residents receive recyling bins that are easier to store and manuver in areas where on-street parking is tight.",2015-02-27T21:13:04.000Z,2018-10-12T13:57:08.842Z,http://opendata.dc.gov/datasets/c4667a508d5c40a5a50d1f94b46e9324_12,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/12,"-77.073028395,38.8707210343,-76.9754594412,38.9374337055",http://opendata.dc.gov/datasets/c4667a508d5c40a5a50d1f94b46e9324_12
