publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
Iowa Department of Transportation,"[u'Office of Public Transit', u'Iowa DOT', u'Iowa Department of Transportation', u'Mobility Managers', u'Assets', u'Inventory', u'Transit']",http://public-iowadot.opendata.arcgis.com/datasets/f3666a0cbd2f4f5e9380ab0eb8138e17_0,Regional Transit Areas,Locations of the rural transit agencies in Iowa.,2018-10-22T17:02:03.000Z,2018-11-01T16:20:51.869Z,http://public-iowadot.opendata.arcgis.com/datasets/f3666a0cbd2f4f5e9380ab0eb8138e17_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Transit_Agency_Area_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/f3666a0cbd2f4f5e9380ab0eb8138e17_0
Iowa Department of Transportation,"[u'Office of Public Transit', u'Iowa DOT', u'Iowa Department of Transportation', u'Mobility Managers', u'Assets', u'Inventory', u'Transit']",http://public-iowadot.opendata.arcgis.com/datasets/f3666a0cbd2f4f5e9380ab0eb8138e17_1,Transit Bus Replacement,Locations of the rural transit agencies in Iowa.,2018-10-22T17:02:03.000Z,2018-11-01T16:20:57.060Z,http://public-iowadot.opendata.arcgis.com/datasets/f3666a0cbd2f4f5e9380ab0eb8138e17_1,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Transit_Agency_Area_View/FeatureServer/1,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/f3666a0cbd2f4f5e9380ab0eb8138e17_1
Iowa Department of Transportation,"[u'AAH', u'AdoptAHighway', u'EPS', u'Iowa DOT', u'Iowa Department of Transportation', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/e1133efdb3fb431190210f41f6df7fc5_0,AdoptAHighway Never Adoptable Location,"A visual representation of the currently adopted sections of highway in Iowa. Additionally, this map displays the sections of highway that are never available for adoption. This data is updated hourly at the top of the hour.",2018-08-20T15:32:48.000Z,2018-08-20T15:35:09.280Z,http://public-iowadot.opendata.arcgis.com/datasets/e1133efdb3fb431190210f41f6df7fc5_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/AdoptAHighway_Never_Adoptable_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/e1133efdb3fb431190210f41f6df7fc5_0
Iowa Department of Transportation,"[u'Iowa Department of Transportation', u'Urban', u'Boundary', u'Reference']",http://public-iowadot.opendata.arcgis.com/datasets/9342d02e20954f61889ce6ba915d8419_0,Urban Area Location,Iowa Urban Area boundaries from 2010.,2018-08-17T11:38:23.000Z,2018-08-17T11:42:36.029Z,http://public-iowadot.opendata.arcgis.com/datasets/9342d02e20954f61889ce6ba915d8419_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Urban_Area_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/9342d02e20954f61889ce6ba915d8419_0
Iowa Department of Transportation,"[u'ICE', u'Pavement', u'IRI', u'Infrastructure', u'Condition', u'Evaluation', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/de0f6ffad7fc4d62b4e384b3115c1287_0,ICE IRI Score NonDivided,"A statewide map that highlight the relative condition of roadway segments including information based not only on the composite Infrastructure Condition Evaluation (ICE) rating, but also each of the seven criteria: PCI, SIA Sufficiency Rating, IRI, Combination Truck AADT, Single Unit Truck AADT, Passenger AADT, and Congestion (V/C). For more information visit: https://www.iowadot.gov/systems_planning/pr_guide/InterstateCorridorPlan.pdf.",2018-10-09T18:46:39.000Z,2018-10-31T18:27:49.316Z,http://public-iowadot.opendata.arcgis.com/datasets/de0f6ffad7fc4d62b4e384b3115c1287_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/ICE_IRI_Score_NonDivided_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/de0f6ffad7fc4d62b4e384b3115c1287_0
Iowa Department of Transportation,"[u'Asset', u'Improvement', u'Iowa DOT', u'Projects', u'Iowa Department of Transportation', u'PSS', u'Project Scheduling', u'asset improvement']",http://public-iowadot.opendata.arcgis.com/datasets/41279f7ee87f46b99bc6e3cfd558dd67_1,PSS Bid Items,Iowa DOT project bid data from Project Scheduling System (PSS) for public use,2018-09-17T16:46:58.000Z,2018-11-01T15:55:50.871Z,http://public-iowadot.opendata.arcgis.com/datasets/41279f7ee87f46b99bc6e3cfd558dd67_1,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Project_Scheduling_Public_Bid_Line_View/FeatureServer/1,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/41279f7ee87f46b99bc6e3cfd558dd67_1
Iowa Department of Transportation,"[u'Crash', u'Traffic', u'Accident', u'Safety', u'Iowa DOT', u'Iowa Department of Transportation']",http://public-iowadot.opendata.arcgis.com/datasets/cbd84abf01894f4a8404d6990ad2eb2e_0,Crash Data Location,General crash-wide data from the prior 10 years.? Data compiled in this format for the Traffic Safety Data and Analysis website (www.iowadot.gov/tsda),2018-08-14T17:00:24.000Z,2018-08-14T18:50:16.509Z,http://public-iowadot.opendata.arcgis.com/datasets/cbd84abf01894f4a8404d6990ad2eb2e_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Crash_Data_View/FeatureServer/0,"-96.64370015077867,40.23309125108786,-90.16130923140608,43.50100128843158",http://public-iowadot.opendata.arcgis.com/datasets/cbd84abf01894f4a8404d6990ad2eb2e_0
Iowa Department of Transportation,"[u'Crash', u'Asset', u'Improvement', u'SICL', u'Intersection', u'Safety', u'Iowa DOT', u'Iowa Department of Transportation', u'Crash Analysis']",http://public-iowadot.opendata.arcgis.com/datasets/e0c067e489844c7e909f8cbddb18ea3a_0,SICL Top 801 - 1000,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",2018-10-17T18:52:38.000Z,2018-10-17T19:44:58.240Z,http://public-iowadot.opendata.arcgis.com/datasets/e0c067e489844c7e909f8cbddb18ea3a_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_Top_801_1000_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/e0c067e489844c7e909f8cbddb18ea3a_0
Iowa Department of Transportation,"[u'Iowa Department of Transportation', u'Iowa DOT', u'Runway', u'Aviation', u'Airfield', u'Imaginary Surface', u'Inventory', u'Assets']",http://public-iowadot.opendata.arcgis.com/datasets/e59743726fea469e83a33260bc94f144_0,Airport Approach Surface Precision Location,"The approach surface is longitudinally centered on the extended runway centerline and extends outward and upward from each end of the primary surface. An approach surface is applied to the end of each runway based upon the type of approach available. (Slopes can vary from 20:1, 34:1, 40:1 or 50:1).",2018-08-15T15:38:37.000Z,2018-10-31T18:27:43.072Z,http://public-iowadot.opendata.arcgis.com/datasets/e59743726fea469e83a33260bc94f144_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Airport_Approach_Surface_Precision_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/e59743726fea469e83a33260bc94f144_0
Iowa Department of Transportation,"[u'Iowa', u'Federal Land', u'Land Use', u'Park', u'Boundaries', u'Institution', u'Iowa Department of Transportation', u'Reference']",http://public-iowadot.opendata.arcgis.com/datasets/930650d9221b4dd3bfbe2d4da4ba0369_0,Park Institutional Federal Land Location,"This data is comprised of various Park, Institution and Federal Land boundaries used on a daily basis at the DOT. The data is current as of 2013.",2018-08-16T16:28:35.000Z,2018-11-01T15:32:20.930Z,http://public-iowadot.opendata.arcgis.com/datasets/930650d9221b4dd3bfbe2d4da4ba0369_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Park_Institutional_Federal_Land_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/930650d9221b4dd3bfbe2d4da4ba0369_0
Iowa Department of Transportation,"[u'EOT', u'Area of Responsibility', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Reference']",http://public-iowadot.opendata.arcgis.com/datasets/d3e15cb521b74da59f338a9107570b6f_0,EOT Responsibility Area Location,Map depicting the areas of responsibility for engineering operations technician (EOT).,2018-10-25T14:37:08.000Z,2018-10-25T14:37:13.728Z,http://public-iowadot.opendata.arcgis.com/datasets/d3e15cb521b74da59f338a9107570b6f_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/EOT_Responsibility_Area_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/d3e15cb521b74da59f338a9107570b6f_0
Iowa Department of Transportation,"[u'Rail', u'Rail Lines', u'Freight', u'Transit', u'Iowa DOT', u'Iowa Department of Transportation', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/dd135aee933f4daa8926babc341c2f8c_0,Rail Line Active Location,"The current active rail lines, the abandoned rail lines and the historical rail lines for the State of Iowa.",2018-09-20T12:56:35.000Z,2018-09-20T18:37:58.032Z,http://public-iowadot.opendata.arcgis.com/datasets/dd135aee933f4daa8926babc341c2f8c_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Rail_Line_Active_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/dd135aee933f4daa8926babc341c2f8c_0
Iowa Department of Transportation,"[u'LDP', u'Low Distortion Projection', u'Iowa DOT', u'Iowa Department of Transportation', u'Survey', u'Reference']",http://public-iowadot.opendata.arcgis.com/datasets/412d9e30af414105a8ddf0428fa03404_0,LDP Zone Location,Low Distortion Projection (LDP) Boundaries for Iowa,2018-08-17T12:55:37.000Z,2018-11-01T14:20:23.022Z,http://public-iowadot.opendata.arcgis.com/datasets/412d9e30af414105a8ddf0428fa03404_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/LDP_Zone_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/412d9e30af414105a8ddf0428fa03404_0
Iowa Department of Transportation,"[u'Iowa Department of Transportation', u'Boundaries', u'UTM', u'UTM Zone', u'Survey', u'Reference', u'Boundary']",http://public-iowadot.opendata.arcgis.com/datasets/d2d118d5e16848da836e468eba400225_0,UTM Zone IA Location,UTM Zones within State of Iowa. This data has been modified by Iowa DOT and may not reflect actual boundary.,2018-08-17T16:29:37.000Z,2018-10-31T18:27:44.079Z,http://public-iowadot.opendata.arcgis.com/datasets/d2d118d5e16848da836e468eba400225_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/UTM_Zone_IA_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/d2d118d5e16848da836e468eba400225_0
Iowa Department of Transportation,"[u'Crash', u'Asset', u'Improvement', u'SICL', u'Intersection', u'Safety', u'Iowa DOT', u'Iowa Department of Transportation', u'Crash Analysis']",http://public-iowadot.opendata.arcgis.com/datasets/c489ae0238584a0386440db0608ffbca_0,SICL Top 200,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",2018-10-17T16:11:58.000Z,2018-10-31T18:27:29.222Z,http://public-iowadot.opendata.arcgis.com/datasets/c489ae0238584a0386440db0608ffbca_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_Top_200_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/c489ae0238584a0386440db0608ffbca_0
Iowa Department of Transportation,"[u'ICE', u'Pavement', u'Infrastructure', u'Evaluation', u'AADT', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/5f4b9bf8edc24fb9af52615a70527231_0,ICE Combination Truck Traffic Interstate,"A statewide map that highlight the relative condition of roadway segments including information based not only on the composite Infrastructure Condition Evaluation (ICE) rating, but also each of the seven criteria: PCI, SIA Sufficiency Rating, IRI, Combination Truck AADT, Single Unit Truck AADT, Passenger AADT, and Congestion (V/C). For more information visit: https://www.iowadot.gov/systems_planning/pr_guide/InterstateCorridorPlan.pdf.",2018-10-10T17:04:21.000Z,2018-10-31T18:27:41.624Z,http://public-iowadot.opendata.arcgis.com/datasets/5f4b9bf8edc24fb9af52615a70527231_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/ICE_Combination_Truck_Traffic_Interstate_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/5f4b9bf8edc24fb9af52615a70527231_0
Iowa Department of Transportation,"[u'dls', u'Iowa DOT', u'Iowa Department of Transportation', u'drivers license', u'motor vehicle']",http://public-iowadot.opendata.arcgis.com/datasets/5fd68fb582d440afa5938f1f7036e42a,Iowa Drivers License Locations v2,"Locations to obtain, renew, or modify an Iowa Driver's License",2015-04-27T16:07:40.000Z,2018-11-02T13:11:59.000Z,http://public-iowadot.opendata.arcgis.com/datasets/5fd68fb582d440afa5938f1f7036e42a,https://www.arcgis.com/home/webmap/viewer.html?webmap=5fd68fb582d440afa5938f1f7036e42a,"-94.119,41.1714,-92.5768,42.0523",http://public-iowadot.opendata.arcgis.com/datasets/5fd68fb582d440afa5938f1f7036e42a
Iowa Department of Transportation,"[u'ICE', u'Pavement', u'IRI', u'PCI', u'Infrastructure', u'Condition', u'Evaluation', u'AADT', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/a95c18ee2c684b60a3ade7d8ab865d6d_0,ICE Composite Score Divided,"A statewide map that highlight the relative condition of roadway segments including information based not only on the composite Infrastructure Condition Evaluation (ICE) rating, but also each of the seven criteria: PCI, SIA Sufficiency Rating, IRI, Combination Truck AADT, Single Unit Truck AADT, Passenger AADT, and Congestion (V/C). For more information visit: https://www.iowadot.gov/systems_planning/pr_guide/InterstateCorridorPlan.pdf.",2018-10-09T13:35:59.000Z,2018-10-31T18:27:35.119Z,http://public-iowadot.opendata.arcgis.com/datasets/a95c18ee2c684b60a3ade7d8ab865d6d_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/ICE_Composite_Score_Divided_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/a95c18ee2c684b60a3ade7d8ab865d6d_0
Iowa Department of Transportation,"[u'Trails', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/f87103a33ff64cfd8a130e43488fd3f3_0,Trail Location,Recreational trails in Iowa.,2018-10-16T16:13:48.000Z,2018-11-01T16:15:30.773Z,http://public-iowadot.opendata.arcgis.com/datasets/f87103a33ff64cfd8a130e43488fd3f3_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Trail_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/f87103a33ff64cfd8a130e43488fd3f3_0
Iowa Department of Transportation,"[u'ICE', u'Infrastructure', u'Condition', u'Evaluation', u'AADT', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/f9bfd239572f40ca8fa3491789f10fc2_0,ICE Congestion Index Divided,"A statewide map that highlight the relative condition of roadway segments including information based not only on the composite Infrastructure Condition Evaluation (ICE) rating, but also each of the seven criteria: PCI, SIA Sufficiency Rating, IRI, Combination Truck AADT, Single Unit Truck AADT, Passenger AADT, and Congestion (V/C). For more information visit: https://www.iowadot.gov/systems_planning/pr_guide/InterstateCorridorPlan.pdf.",2018-10-10T18:59:20.000Z,2018-10-31T18:27:29.186Z,http://public-iowadot.opendata.arcgis.com/datasets/f9bfd239572f40ca8fa3491789f10fc2_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/ICE_Congestion_Index_Divided_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/f9bfd239572f40ca8fa3491789f10fc2_0
Iowa Department of Transportation,"[u'ICE', u'Infrastructure', u'Evaluation', u'AADT', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/2c83e4e93df645cfa0c8bc19dba23d2d_0,ICE Sufficiency Rating Divided,"A statewide map that highlight the relative condition of roadway segments including information based not only on the composite Infrastructure Condition Evaluation (ICE) rating, but also each of the seven criteria: PCI, SIA Sufficiency Rating, IRI, Combination Truck AADT, Single Unit Truck AADT, Passenger AADT, and Congestion (V/C). For more information visit: https://www.iowadot.gov/systems_planning/pr_guide/InterstateCorridorPlan.pdf.",2018-10-09T19:06:46.000Z,2018-10-31T18:27:33.773Z,http://public-iowadot.opendata.arcgis.com/datasets/2c83e4e93df645cfa0c8bc19dba23d2d_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/ICE_Sufficiency_Rating_Divided_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/2c83e4e93df645cfa0c8bc19dba23d2d_0
Iowa Department of Transportation,"[u'Crash', u'Accident', u'Traffic', u'Safety', u'Iowa DOT', u'Iowa Department of Transportation']",http://public-iowadot.opendata.arcgis.com/datasets/64d00865a0fe46b6a822add650f767aa_0,Crash Person Data Location,Person specific data from the prior 10 years. Data compiled in this format for the Traffic Safety Data and Analysis website (www.iowadot.gov/tsda).???These point features depict the last 10 years of crash data and data that is related to injured person information.??Data is updated monthly.,2018-08-14T19:04:48.000Z,2018-11-01T16:19:41.367Z,http://public-iowadot.opendata.arcgis.com/datasets/64d00865a0fe46b6a822add650f767aa_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Crash_Person_Data_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/64d00865a0fe46b6a822add650f767aa_0
Iowa Department of Transportation,"[u'NBI', u'Bridge', u'Iowa DOT', u'Iowa Department of Transportation', u'Structure', u'Assets', u'Inventory', u'Asset Inventory', u'Asset Classification']",http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_2,Bridge Historic Data,"Bridge and structure locations in Iowa. See?NBI?Guide for more info about this data set and how to use the National Bridge Inventory (NBI) fields.The data provided is based on the last inspection performed within the past 24 months and may not be included in the official data published by the Federal Highway Administration (FHWA). Data should not be used for decision making, as certain data values may not reflect current conditions.?For official dataset, visit?FHWAFor data questions, please contact?Iowa DOT",2018-08-08T15:23:36.000Z,2018-11-01T16:05:52.766Z,http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_2,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Bridge_View/FeatureServer/2,"-96.63262842186386,40.38534854530702,-90.1609175096852,43.50100864526925",http://public-iowadot.opendata.arcgis.com/datasets/753b0d80a0244023be56d4edc2eccbc4_2
Iowa Department of Transportation,"[u'Freight', u'Intermodal', u'Warehouse', u'Grain', u'Processing', u'Biodiesel', u'Barge', u'Ethanol', u'Coal', u'Energy', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Transload', u'Distribution Centers', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/1de5bd8a39fd46d3984063e3fb89b77d_0,Freight Barge Terminal Location,Barge terminals on the Mississippi and Missouri Rivers in the state?of Iowa.? This data is part of Iowa?s multimodal freight network. These facilities are important for the safe and efficient movement of freight that is demanded by Iowa?s large and diverse economy.,2018-08-13T16:00:42.000Z,2018-11-01T16:07:22.594Z,http://public-iowadot.opendata.arcgis.com/datasets/1de5bd8a39fd46d3984063e3fb89b77d_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Freight_Barge_Terminal_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/1de5bd8a39fd46d3984063e3fb89b77d_0
Iowa Department of Transportation,"[u'SICL', u'Intersection', u'Safety', u'Iowa DOT', u'Iowa Department of Transportation', u'Crash', u'Crash Analysis', u'Assets', u'Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/0e0857cc2567445b8ee5ad655937c131_0,SICL City Traffic Crash Data Location,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",2018-10-18T19:03:14.000Z,2018-11-01T16:20:20.566Z,http://public-iowadot.opendata.arcgis.com/datasets/0e0857cc2567445b8ee5ad655937c131_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_City_Traffic_Crash_Data_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/0e0857cc2567445b8ee5ad655937c131_0
Iowa Department of Transportation,"[u'Iowa', u'State Boundary', u'Iowa DOT', u'Reference']",http://public-iowadot.opendata.arcgis.com/datasets/1806f907168f463687b1b4a8630b7fe5_0,Iowa Border Location,Iowa State Border for use by Iowa DOT. May not reflect legal boundary.,2018-08-16T14:22:17.000Z,2018-11-01T15:32:06.891Z,http://public-iowadot.opendata.arcgis.com/datasets/1806f907168f463687b1b4a8630b7fe5_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Iowa_Border_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/1806f907168f463687b1b4a8630b7fe5_0
Iowa Department of Transportation,"[u'Park and Ride', u'Ridesharing', u'Statewide', u'Iowa DOT', u'Assets', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/be367700638645bea11d09262931acb0_0,Park and Ride Location,"The Iowa Department of Transportation?s park and ride system consists of state-owned park or permitted and ride lots. Many of these lots were developed during the 1980s, primarily in response to a growing demand that resulted from an increase in fuel prices. In most cases, lot development was truly the result of grassroots efforts, with Iowa DOT?s district offices often responding to specific public requests for park and ride facilities.?In 2014, The Iowa Park and Ride System Plan was developed. This plan includes an update of the existing inventory, an identification of additional locations suitable for park and ride facilities, and strategies for implementation .The plan will be used by the Iowa DOT to plan, evaluate, and develop a formal state-owned-and-operated system of park and ride facilities. The primary objective of the plan is to provide a location-specific, priority-based park and ride system that allows for coordinated planning and implementation of park and ride facilities.As a part of the plan this database was created to geographically reference both existing state-owned park and ride facilities and ideal candidates for future expansion of the system.? This database will also be used in coordination with the statewide rideshare program, so it will also include other existing park and ride facilities not owned by the state or identified in the plan.?Ultimately this inventory has two main purposes that can be described generally as internal and external. Internally, the database will be used to keep track of state-owned inventory and identify opportunities for the expansion of the state-owned and operated park and ride system. Externally, the database will be expanded to include a wide array of park and ride facilities across the state of Iowa that can be disseminated to the public via the? Iowa DOT website and coordinated with the rideshare program.?",2018-09-28T15:49:32.000Z,2018-09-28T16:17:23.386Z,http://public-iowadot.opendata.arcgis.com/datasets/be367700638645bea11d09262931acb0_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Park_and_Ride_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/be367700638645bea11d09262931acb0_0
Iowa Department of Transportation,"[u'AADT', u'Turning Movement', u'Traffic', u'Iowa DOT', u'Iowa Department of Transportation', u'Assets', u'Inventory', u'Asset Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/85fc2a0b5c2e4b1dab43bc2fbcf6c908_0,Turning Movement Location,Traffic turning data (AADT) for years between 1998 and 2016.,2018-10-26T11:46:59.000Z,2018-10-26T11:47:03.511Z,http://public-iowadot.opendata.arcgis.com/datasets/85fc2a0b5c2e4b1dab43bc2fbcf6c908_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Turning_Movement_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/85fc2a0b5c2e4b1dab43bc2fbcf6c908_0
